Date,Team,Acquired,Relinquished,Notes,Reg_games_missed,Post_games_missed,Season,Year,Game_number,Out_for_season,note_keyword,category
2017-03-18,Portland Trailblazers,,Ed Davis,placed on IL with recovering from arthroscopic surgery on left shoulder to repair injured labrum (out for season),,,,,,,shoulder,torso
2017-03-19,Phoenix Suns,,Devin Booker,placed on IL with sore right ankle,11.0,0.0,regular,2016,70.0,False,ankle,lower leg
2017-03-19,San Antonio Spurs,,Emanuel Ginobili,placed on IL for rest,12.0,0.0,regular,2016,69.0,False,rest,rest
2017-03-19,Indiana Pacers,,Joe Young,placed on IL,9.0,0.0,regular,2016,69.0,False,roaster move,healthy inactive
2017-03-19,Los Angeles Lakers,,Timofey Mozgov,placed on IL,9.0,0.0,regular,2016,70.0,False,roaster move,healthy inactive
2017-03-20,Washington Wizards,,Markieff Morris,placed on IL,2.0,0.0,regular,2016,70.0,False,roaster move,healthy inactive
2017-03-20,Washington Wizards,,Daniel Ochefu,placed on IL,10.0,0.0,regular,2016,70.0,False,roaster move,healthy inactive
2017-03-20,Orlando Magic,,Stephen Zimmerman,placed on IL,10.0,0.0,regular,2016,71.0,False,roaster move,healthy inactive
2017-03-20,Atlanta Hawks,,Paul Millsap,placed on IL with tightness in left knee,5.0,0.0,regular,2016,70.0,False,knee,knee
2017-03-20,Atlanta Hawks,,Kent Bazemore,placed on IL with bone bruise in right knee,7.0,0.0,regular,2016,70.0,False,knee,knee
2017-03-20,Boston Celtics,,Demetrius Jackson,placed on IL,60.0,0.0,regular,2016,71.0,False,roaster move,healthy inactive
2017-03-20,New York Knicks,,Maurice Ndour,placed on IL,9.0,0.0,regular,2016,70.0,False,roaster move,healthy inactive
2017-03-21,Golden State Warriors,,Andre Iguodala,placed on IL with strained left hip,10.0,0.0,regular,2016,71.0,False,hip,upper leg
2017-03-21,Phoenix Suns,,Ronnie Price,placed on IL with left leg injury,7.0,0.0,regular,2016,71.0,False,leg,leg
2017-03-21,San Antonio Spurs,,David Lee,placed on IL with sore left foot,11.0,0.0,regular,2016,70.0,False,foot,foot
2017-03-22,Chicago Bulls,,Cristiano Felicio,placed on IL with bruised lower back,7.0,0.0,regular,2016,72.0,False,back,torso
2017-03-22,Sacramento Kings,,Malachi Richardson,placed on IL with torn right hamstring (out for season),54.0,0.0,regular,2016,71.0,False,hamstring,upper leg
2017-03-22,Orlando Magic,,Jeff Green,placed on IL with back spasms / sore lower back,0.0,0.0,regular,2016,72.0,False,back,torso
2017-03-22,Cleveland Cavaliers,,Kahlil Felder,placed on IL,9.0,0.0,regular,2016,70.0,False,roaster move,healthy inactive
2017-03-22,Denver Nuggets,,Malik Beasley,placed on IL,7.0,0.0,regular,2016,71.0,False,roaster move,healthy inactive
2017-03-23,San Antonio Spurs,,Joel Anthony,placed on IL,10.0,0.0,regular,2016,71.0,False,roaster move,healthy inactive
2017-03-23,Dallas Mavericks,,Manny Harris,placed on IL,9.0,0.0,regular,2016,71.0,False,roaster move,healthy inactive
2017-03-24,Washington Wizards,,Sheldon McClellan,placed on IL,9.0,0.0,regular,2016,72.0,False,roaster move,healthy inactive
2017-03-24,Denver Nuggets,,Mike Miller,placed on IL,9.0,0.0,regular,2016,72.0,False,roaster move,healthy inactive
2017-03-24,Charlotte Hornets,,Johnny OBryant,placed on IL with sprained right ankle (out for season),1.0,0.0,regular,2016,72.0,False,ankle,lower leg
2017-03-25,Washington Wizards,,Bojan Bogdanovic,placed on IL with back injury,8.0,0.0,regular,2016,73.0,False,back,torso
2017-03-25,San Antonio Spurs,,Danny Green,placed on IL,9.0,0.0,regular,2016,72.0,False,roaster move,healthy inactive
2017-03-25,New York Knicks,,Carmelo Anthony,placed on IL with sore left knee,8.0,0.0,regular,2016,73.0,False,knee,knee
2017-03-25,Cleveland Cavaliers,,Iman Shumpert,placed on IL with sore right knee,9.0,0.0,regular,2016,72.0,False,knee,knee
2017-03-25,Dallas Mavericks,,Jarrod Uthoff,placed on IL,9.0,0.0,regular,2016,72.0,False,roaster move,healthy inactive
2017-03-26,Houston Rockets,,Ryan Anderson,placed on IL with sprained right ankle,3.0,0.0,regular,2016,73.0,False,ankle,lower leg
2017-03-26,Indiana Pacers,,Glenn Robinson,placed on IL with strained left calf (out for season),23.0,0.0,regular,2016,73.0,False,calf,lower leg
2017-03-26,Denver Nuggets,,Roy Hibbert,placed on IL,8.0,0.0,regular,2016,73.0,False,roaster move,healthy inactive
2017-03-26,Los Angeles Lakers,,Brandon Ingram,placed on IL with patellar tendinitis in knee,6.0,0.0,regular,2016,73.0,False,knee,knee
2017-03-26,Los Angeles Clippers,,JJ Redick,placed on IL with sprained right ankle,6.0,0.0,regular,2016,75.0,False,ankle,lower leg
2017-03-27,Detroit Pistons,,Reggie Bullock,placed on IL with sprained right foot,4.0,0.0,regular,2016,74.0,False,foot,foot
2017-03-27,San Antonio Spurs,,Joel Anthony,placed on IL,6.0,0.0,regular,2016,73.0,False,roaster move,healthy inactive
2017-03-27,Detroit Pistons,,Reggie Jackson,placed on IL with left knee injury (out for season),11.0,0.0,regular,2016,74.0,False,knee,knee
2017-03-27,Dallas Mavericks,,AJ Hammons,placed on IL,8.0,0.0,regular,2016,73.0,False,roaster move,healthy inactive
2017-03-27,New York Knicks,,Lance Thomas,placed on IL with right hip injury (out for season),14.0,0.0,regular,2016,74.0,False,hip,upper leg
2017-03-27,Cleveland Cavaliers,,Larry Sanders,placed on IL,6.0,0.0,regular,2016,73.0,False,roaster move,healthy inactive
2017-03-27,Cleveland Cavaliers,,Kyle Korver,placed on IL with sore left foot,5.0,0.0,regular,2016,73.0,False,foot,foot
2017-03-27,Dallas Mavericks,,Seth Curry,placed on IL with left shoulder injury,8.0,0.0,regular,2016,73.0,False,shoulder,torso
2017-03-28,Washington Wizards,,Daniel Ochefu,placed on IL,7.0,0.0,regular,2016,74.0,False,roaster move,healthy inactive
2017-03-28,Indiana Pacers,,Rodney Stuckey,placed on IL with strained patellar tendon in left knee,7.0,0.0,regular,2016,74.0,False,knee,knee
2017-03-28,Phoenix Suns,,Devin Booker,placed on IL with ankle injury,6.0,0.0,regular,2016,75.0,False,ankle,lower leg
2017-03-28,Denver Nuggets,,Mike Miller,placed on IL,7.0,0.0,regular,2016,74.0,False,roaster move,healthy inactive
2017-03-28,Nets,,Andrew Nicholson,placed on IL,,,,,,,roaster move,healthy inactive
2017-03-29,Washington Wizards,,Sheldon McClellan,placed on IL,6.0,0.0,regular,2016,75.0,False,roaster move,healthy inactive
2017-03-29,Dallas Mavericks,,Salah Mejri,placed on IL with stomach ailment / knee injury,7.0,0.0,regular,2016,74.0,False,knee,knee
2017-03-29,Utah Jazz,,George Hill,placed on IL with strained groin,1.0,0.0,regular,2016,75.0,False,groin,upper leg
2017-03-29,Atlanta Hawks,,Mike Dunleavy,placed on IL with sore right ankle,6.0,0.0,regular,2016,75.0,False,ankle,lower leg
2017-03-29,Los Angeles Clippers,,Wesley Johnson,placed on IL,3.0,0.0,regular,2016,76.0,False,roaster move,healthy inactive
2017-03-29,New York Knicks,,Derrick Rose,placed on IL with torn meniscus in left knee / sore right foot (out for season),75.0,0.0,regular,2016,75.0,False,foot,foot
2017-03-30,Phoenix Suns,,Leandro Barbosa,placed on IL with sore right hamstring (out for season),6.0,0.0,regular,2016,76.0,False,hamstring,upper leg
2017-03-30,Chicago Bulls,,Cameron Payne,placed on IL,3.0,0.0,regular,2016,75.0,False,roaster move,healthy inactive
2017-03-30,Nets,,Quincy Acy,placed on IL with ankle injury,,,,,,,ankle,lower leg
2017-03-31,Milwaukee Bucks,,John Henson,placed on IL with sprained left thumb,1.0,0.0,regular,2016,76.0,False,finger,hand
2017-03-31,Oklahoma City Thunder,,Taj Gibson,placed on IL with illness,6.0,0.0,regular,2016,75.0,False,sick,sick
2017-03-31,Houston Rockets,,Troy Williams,placed on IL,5.0,0.0,regular,2016,76.0,False,roaster move,healthy inactive
2017-03-31,Denver Nuggets,,Will Barton,placed on IL with sore left foot,2.0,0.0,regular,2016,75.0,False,foot,foot
2017-03-31,Washington Wizards,,Daniel Ochefu,placed on IL,5.0,0.0,regular,2016,76.0,False,roaster move,healthy inactive
2017-03-31,Dallas Mavericks,,AJ Hammons,placed on IL,6.0,0.0,regular,2016,75.0,False,roaster move,healthy inactive
2017-03-31,New York Knicks,,Carmelo Anthony,placed on IL with sore lower back,4.0,0.0,regular,2016,76.0,False,back,torso
2017-03-31,Memphis Grizzlies,,Andrew Harrison,placed on IL with sore right ankle,4.0,0.0,regular,2016,76.0,False,ankle,lower leg
2017-03-31,Boston Celtics,,Avery Bradley,placed on IL with gastroenteritis,4.0,0.0,regular,2016,76.0,False,sick,sick
2017-04-01,Los Angeles Lakers,,Ivica Zubac,placed on IL with sprained right ankle (out for season),79.0,0.0,regular,2016,76.0,False,ankle,lower leg
2017-04-01,Atlanta Hawks,,Thabo Sefolosha,placed on IL with strained right groin,1.0,0.0,regular,2016,76.0,False,groin,upper leg
2017-04-01,Portland Trailblazers,,Jusuf Nurkic,placed on IL with fractured fibula in right leg,,,,,,,fibula,lower leg
2017-04-02,Houston Rockets,,James Harden,placed on IL with illness,4.0,0.0,regular,2016,77.0,False,sick,sick
2017-04-02,Washington Wizards,,Sheldon McClellan,placed on IL,27.0,0.0,regular,2016,77.0,False,roaster move,healthy inactive
2017-04-02,Oklahoma City Thunder,,Kyle Singler,placed on IL,4.0,0.0,regular,2016,76.0,False,roaster move,healthy inactive
2017-04-02,Phoenix Suns,,TJ Warren,placed on IL with illness,3.0,0.0,regular,2016,78.0,False,sick,sick
2017-04-02,San Antonio Spurs,,Danny Green,placed on IL with bruised left quadricep,1.0,0.0,regular,2016,76.0,False,quad,upper leg
2017-04-02,Indiana Pacers,,Georges Niang,placed on IL,32.0,0.0,regular,2016,77.0,False,roaster move,healthy inactive
2017-04-02,Cleveland Cavaliers,,Kahlil Felder,placed on IL,1.0,0.0,regular,2016,76.0,False,roaster move,healthy inactive
2017-04-02,Atlanta Hawks,,Malcolm Delaney,placed on IL with back spasms,4.0,0.0,regular,2016,77.0,False,back,torso
2017-04-02,Los Angeles Lakers,,Tarik Black,placed on IL with knee injury,4.0,0.0,regular,2016,77.0,False,knee,knee
2017-04-02,Nets,,Andrew Nicholson,placed on IL,,,,,,,roaster move,healthy inactive
2017-04-02,Denver Nuggets,,Darrell Arthur,placed on IL with sore left knee,4.0,0.0,regular,2016,76.0,False,knee,knee
2017-04-02,Dallas Mavericks,,Seth Curry,placed on IL with sore left shoulder (out for season),,,,,,,shoulder,torso
2017-04-02,Toronto Raptors,,PJ Tucker,placed on IL with sore left knee,4.0,0.0,regular,2016,77.0,False,knee,knee
2017-04-04,Nets,,Isaiah Whitehead,placed on IL with sprained left ankle,,,,,,,ankle,lower leg
2017-04-04,Cleveland Cavaliers,,Larry Sanders,placed on IL,4.0,0.0,regular,2016,77.0,False,roaster move,healthy inactive
2017-04-04,Toronto Raptors,,Bruno Caboclo,placed on IL,79.0,0.0,regular,2016,78.0,False,roaster move,healthy inactive
2017-04-04,New York Knicks,,Kristaps Porzingis,placed on IL with sore lower back,3.0,0.0,regular,2016,78.0,False,back,torso
2017-04-04,Memphis Grizzlies,,Tony Allen,placed on IL with left eye injury,32.0,0.0,regular,2016,78.0,False,eye,head
2017-04-04,Portland Trailblazers,,Tim Quarterman,placed on IL,,,,,,,roaster move,healthy inactive
2017-04-05,Houston Rockets,,Chinanu Onuaku,placed on IL,3.0,0.0,regular,2016,78.0,False,roaster move,healthy inactive
2017-04-05,Houston Rockets,,Sam Dekker,placed on IL with fractured left hand,4.0,6.0,regular,2016,78.0,False,hand,hand
2017-04-05,Oklahoma City Thunder,,Alex Abrines,placed on IL with sprained knee,1.0,0.0,regular,2016,78.0,False,knee,knee
2017-04-05,Toronto Raptors,,Pascal Siakam,placed on IL,3.0,7.0,regular,2016,79.0,False,roaster move,healthy inactive
2017-04-05,Phoenix Suns,,Brandon Knight,placed on IL,2.0,0.0,regular,2016,79.0,False,roaster move,healthy inactive
2017-04-05,Denver Nuggets,,Malik Beasley,placed on IL,3.0,0.0,regular,2016,78.0,False,roaster move,healthy inactive
2017-04-05,Los Angeles Lakers,,DAngelo Russell,placed on IL with sore left knee,3.0,0.0,regular,2016,78.0,False,knee,knee
2017-04-05,Memphis Grizzlies,,Mike Conley,placed on IL with laceration above right eye,2.0,0.0,regular,2016,79.0,False,eye,head
2017-04-05,Los Angeles Clippers,,Austin Rivers,placed on IL with strained left hamstring,3.0,5.0,regular,2016,79.0,False,hamstring,upper leg
2017-04-05,Detroit Pistons,,Michael Gbinije,placed on IL with illness,1.0,0.0,regular,2016,78.0,False,sick,sick
2017-04-05,Cleveland Cavaliers,,Tristan Thompson,placed on IL with sprained right thumb,0.0,0.0,regular,2016,78.0,False,finger,hand
2017-04-06,Washington Wizards,,Markieff Morris,placed on IL with sore right ankle,2.0,0.0,regular,2016,79.0,False,ankle,lower leg
2017-04-06,Nets,,Sean Kilpatrick,placed on IL with strained/tightness in left hamstring (out for season),,,,,,,hamstring,upper leg
2017-04-06,Orlando Magic,,Evan Fournier,placed on IL with sore right wrist,2.0,0.0,regular,2016,79.0,False,wrist,arm
2017-04-06,Atlanta Hawks,,Kris Humphries,placed on IL,3.0,0.0,regular,2016,78.0,False,roaster move,healthy inactive
2017-04-06,Chicago Bulls,,Rajon Rondo,placed on IL with sprained right wrist,0.0,0.0,regular,2016,79.0,False,wrist,arm
2017-04-06,Portland Trailblazers,,Jusuf Nurkic,placed on IL with fractured fibula in right leg,,,,,,,fibula,lower leg
2017-04-06,New York Knicks,,Chasson Randle,placed on IL with sprained left ankle,2.0,0.0,regular,2016,79.0,False,ankle,lower leg
2017-04-07,Denver Nuggets,,Jameer Nelson,placed on IL with strained right calf (out for season),53.0,0.0,regular,2016,79.0,False,calf,lower leg
2017-04-07,Phoenix Suns,,Tyson Chandler,placed on IL,68.0,0.0,regular,2016,80.0,False,roaster move,healthy inactive
2017-04-07,Houston Rockets,,Clint Capela,placed on IL,2.0,0.0,regular,2016,79.0,False,roaster move,healthy inactive
2017-04-07,Los Angeles Lakers,,Luol Deng,placed on IL,1.0,0.0,regular,2016,79.0,False,roaster move,healthy inactive
2017-04-07,Utah Jazz,,Raulzinho Neto,placed on IL with strained right groin,2.0,0.0,regular,2016,79.0,False,groin,upper leg
2017-04-07,Atlanta Hawks,,Paul Millsap,placed on IL with sore left knee,2.0,0.0,regular,2016,79.0,False,knee,knee
2017-04-07,Memphis Grizzlies,,Jarell Martin,placed on IL,1.0,0.0,regular,2016,80.0,False,roaster move,healthy inactive
2017-04-08,Washington Wizards,,Sheldon McClellan,placed on IL,27.0,0.0,regular,2016,80.0,False,roaster move,healthy inactive
2017-04-08,Washington Wizards,,Otto Porter,placed on IL with sore back,74.0,0.0,regular,2016,80.0,False,back,torso
2017-04-08,Golden State Warriors,,Kevon Looney,placed on IL,77.0,0.0,regular,2016,80.0,False,roaster move,healthy inactive
2017-04-08,Orlando Magic,,Stephen Zimmerman,placed on IL,0.0,0.0,regular,2016,80.0,False,roaster move,healthy inactive
2017-04-08,Boston Celtics,,Amir Johnson,placed on IL with illness,1.0,0.0,regular,2016,80.0,False,sick,sick
2017-04-08,Utah Jazz,,Joel Bolomboy,placed on IL,1.0,0.0,regular,2016,80.0,False,roaster move,healthy inactive
2017-04-08,Chicago Bulls,,Cameron Payne,placed on IL,2.0,3.0,regular,2016,80.0,False,roaster move,healthy inactive
2017-04-08,Milwaukee Bucks,,Malcolm Brogdon,placed on IL with sore back,1.0,0.0,regular,2016,80.0,False,back,torso
2017-04-09,Denver Nuggets,,Kenneth Faried,placed on IL with sore back,1.0,0.0,regular,2016,80.0,False,back,torso
2017-04-09,New York Knicks,,Kristaps Porzingis,placed on IL with sore lower back (out for season),70.0,0.0,regular,2016,81.0,False,back,torso
2017-04-09,Houston Rockets,,Trevor Ariza,placed on IL for rest,1.0,0.0,regular,2016,80.0,False,rest,rest
2017-04-09,Atlanta Hawks,,Ryan Kelly,placed on IL,0.0,0.0,regular,2016,80.0,False,roaster move,healthy inactive
2017-04-09,Memphis Grizzlies,,Zach Randolph,placed on IL for rest,0.0,0.0,regular,2016,81.0,False,rest,rest
2017-04-10,Houston Rockets,,Kyle Wiltjer,placed on IL,1.0,6.0,regular,2016,81.0,False,roaster move,healthy inactive
2017-04-10,Boston Celtics,,Jordan Mickey,placed on IL,1.0,15.0,regular,2016,81.0,False,roaster move,healthy inactive
2017-04-10,San Antonio Spurs,,Joel Anthony,placed on IL,1.0,4.0,regular,2016,81.0,False,roaster move,healthy inactive
2017-04-10,Detroit Pistons,,Beno Udrih,placed on IL with sprained right knee,1.0,0.0,regular,2016,81.0,False,knee,knee
2017-04-10,Utah Jazz,,Raulzinho Neto,placed on IL with sprained left / right ankle,1.0,2.0,regular,2016,81.0,False,ankle,lower leg
2017-04-10,Utah Jazz,,Derrick Favors,placed on IL with sore left knee,0.0,0.0,regular,2016,81.0,False,knee,knee
2017-04-10,Charlotte Hornets,,Marco Belinelli,placed on IL with strained left index finger (out for season),39.0,0.0,regular,2016,81.0,False,finger,hand
2017-04-10,Milwaukee Bucks,,Spencer Hawes,placed on IL,0.0,0.0,regular,2016,81.0,False,roaster move,healthy inactive
2017-04-10,Milwaukee Bucks,,Jabari Parker,placed on IL recovering from surgery on left knee to repair torn ACL (out for season),31.0,0.0,regular,2016,81.0,False,ACL,knee
2017-04-11,Oklahoma City Thunder,,Doug McDermott,placed on IL with sore left knee,1.0,1.0,regular,2016,81.0,False,knee,knee
2017-04-11,New Orleans Pelicans,,Omer Asik,placed on IL with illness (out for season),64.0,0.0,regular,2016,81.0,False,sick,sick
2017-04-11,Denver Nuggets,,Danilo Gallinari,placed on IL for rest,59.0,0.0,regular,2016,81.0,False,rest,rest
2017-04-11,Sacramento Kings,,Darren Collison,placed on IL with rest / migraine headache,16.0,0.0,regular,2016,81.0,False,rest,rest
2017-04-11,Atlanta Hawks,,DeAndre Bembry,placed on IL,0.0,0.0,regular,2016,81.0,False,roaster move,healthy inactive
2017-04-12,Houston Rockets,,Chinanu Onuaku,placed on IL,0.0,10.0,regular,2016,82.0,False,roaster move,healthy inactive
2017-04-12,Toronto Raptors,,Serge Ibaka,placed on IL,66.0,0.0,regular,2016,82.0,False,roaster move,healthy inactive
2017-04-12,Toronto Raptors,,DeMar DeRozan,placed on IL for rest / flu (out for season),27.0,0.0,regular,2016,82.0,False,rest,rest
2017-04-12,Detroit Pistons,,Michael Gbinije,placed on IL with illness (out for season),0.0,0.0,regular,2016,82.0,False,sick,sick
2017-04-12,Denver Nuggets,,Emmanuel Mudiay,placed on IL with sore/sprained right ankle (out for season),48.0,0.0,regular,2016,82.0,False,ankle,lower leg
2017-04-12,Dallas Mavericks,,Jose Juan,placed on IL (out for season),29.0,0.0,regular,2016,82.0,False,other,other
2017-04-12,Orlando Magic,,CJ Watson,placed on IL,0.0,0.0,regular,2016,82.0,False,roaster move,healthy inactive
2017-04-12,Sacramento Kings,,Anthony Tolliver,placed on IL for rest (out for season),80.0,0.0,regular,2016,82.0,False,rest,rest
2017-04-12,Utah Jazz,,Joel Bolomboy,placed on IL,0.0,2.0,regular,2016,82.0,False,roaster move,healthy inactive
2017-04-12,Atlanta Hawks,,Paul Millsap,placed on IL for rest,21.0,0.0,regular,2016,82.0,False,rest,rest
2017-04-12,Milwaukee Bucks,,Khris Middleton,placed on IL,0.0,1.0,regular,2016,82.0,False,roaster move,healthy inactive
2017-04-12,Chicago Bulls,,Isaiah Canaan,placed on IL,0.0,4.0,regular,2016,82.0,False,roaster move,healthy inactive
2017-04-12,Cleveland Cavaliers,,Kahlil Felder,placed on IL,56.0,0.0,regular,2016,82.0,False,roaster move,healthy inactive
2017-04-12,Memphis Grizzlies,,James Ennis,placed on IL with right knee injury (out for season),0.0,4.0,regular,2016,82.0,False,knee,knee
2017-04-12,Atlanta Hawks,,Kent Bazemore,placed on IL,32.0,0.0,regular,2016,82.0,False,roaster move,healthy inactive
2017-04-12,Cleveland Cavaliers,,LeBron James,placed on IL for rest,0.0,1.0,regular,2016,82.0,False,rest,rest
2017-04-15,Utah Jazz,,Raulzinho Neto,placed on IL,-1.0,2.0,post,2016,83.0,False,roaster move,healthy inactive
2017-04-15,San Antonio Spurs,,Joel Anthony,placed on IL,-1.0,4.0,post,2016,83.0,False,roaster move,healthy inactive
