Date,Team,Relinquished,Notes,reg_games_missed,post_games_missed,Season,Year,Game_number,Out_for_Season,note_keyword,category
2014-02-28,Houston Rockets,Greg Smith,surgery on right knee (out indefinitely),1.0,0.0,regular,2013,59,,knee,knee
2014-02-28,New Orleans Pelicans,Jrue Holiday,surgery on right tibia to repair stress fracture (out for season),1.0,0.0,regular,2013,58,,tibia,lower leg
2014-02-28,Los Angeles Lakers,Steve Nash,nerve root irritation (DNP),1.0,0.0,regular,2013,59,,other,other
2014-02-28,Boston Celtics,Gerald Wallace,torn meniscus in left knee (out indefinitely),1.0,0.0,regular,2013,60,,knee,knee
2014-02-28,New York Knicks,Amare Stoudemire,sore left knee (DNP),1.0,0.0,regular,2013,59,,knee,knee
2014-02-28,Atlanta Hawks,Gustavo Ayon,surgery on right shoulder (out for season),1.0,0.0,regular,2013,58,,shoulder,torso
2014-02-28,Los Angeles Clippers,Jamal Crawford,strained left calf (DTD),1.0,0.0,regular,2013,61,,calf,lower leg
2014-02-28,Cleveland Cavaliers,Dion Waiters,hyperextended left knee (DNP),1.0,0.0,regular,2013,60,,knee,knee
2014-02-28,Cleveland Cavaliers,Anthony Bennett,sprained left ankle / right knee injury,1.0,0.0,regular,2013,60,,ankle,lower leg
2014-02-28,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013,59,,knee,knee
2014-03-01,Denver Nuggets,Ty Lawson,fractured left rib (DNP),1.0,0.0,regular,2013,58,,ribs,torso
2014-03-01,Washington Wizards,Kevin Seraphin,sore right knee (DNP),1.0,0.0,regular,2013,59,,knee,knee
2014-03-01,Houston Rockets,Greg Smith,recovering from surgery on right knee (DNP),1.0,0.0,regular,2013,59,,knee,knee
2014-03-01,Houston Rockets,Chandler Parsons,illness (DNP),1.0,0.0,regular,2013,59,,sick,sick
2014-03-01,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013,59,,knee,knee
2014-03-01,Indiana Pacers,George Hill,bruised left shoulder (DNP),1.0,0.0,regular,2013,58,,shoulder,torso
2014-03-01,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013,58,,ACL,knee
2014-03-01,Boston Celtics,Kelly Olynyk,sprained left big toe (DNP),1.0,0.0,regular,2013,60,,toe,foot
2014-03-01,Los Angeles Clippers,Jamal Crawford,strained left calf (DNP),1.0,0.0,regular,2013,61,,calf,lower leg
2014-03-01,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013,60,,knee,knee
2014-03-01,Boston Celtics,Gerald Wallace,torn meniscus in left knee (DNP),1.0,0.0,regular,2013,60,,knee,knee
2014-03-01,Cleveland Cavaliers,Dion Waiters,hyperextended left knee (DNP),1.0,0.0,regular,2013,61,,knee,knee
2014-03-01,Cleveland Cavaliers,CJ Miles,sprained left ankle (DNP),1.0,0.0,regular,2013,61,,ankle,lower leg
2014-03-01,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013,58,,knee,knee
2014-03-01,Nets,Kevin Garnett,back spasms (DNP),0.0,0.0,off,,,,back,torso
2014-03-02,Atlanta Hawks,Paul Millsap,bruised right knee (DNP),1.0,0.0,regular,2013,58,,knee,knee
2014-03-02,Orlando Magic,Jameer Nelson,sore calf (DTD),1.0,0.0,regular,2013,62,,calf,lower leg
2014-03-02,Indiana Pacers,George Hill,bruised left shoulder (DNP),1.0,0.0,regular,2013,59,,shoulder,torso
2014-03-02,Golden State Warriors,Nemanja Nedovic,strained left hamstring (DNP),1.0,0.0,regular,2013,60,,hamstring,upper leg
2014-03-03,Washington Wizards,Martell Webster,sore back (DNP),1.0,0.0,regular,2013,60,,back,torso
2014-03-03,Washington Wizards,Kevin Seraphin,sore right knee (DNP),1.0,0.0,regular,2013,60,,knee,knee
2014-03-03,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013,60,,knee,knee
2014-03-03,Nets,Kevin Garnett,back spasms (DNP),0.0,0.0,off,,,,back,torso
2014-03-03,Memphis Grizzlies,James Johnson,ankle injury (DNP),1.0,0.0,regular,2013,59,,ankle,lower leg
2014-03-03,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013,59,,knee,knee
2014-03-03,Charlotte Bobcats,Gerald Henderson,strained right calf (DNP),1.0,0.0,regular,2013,60,,calf,lower leg
2014-03-03,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013,60,,knee,knee
2014-03-04,Cleveland Cavaliers,CJ Miles,sprained left ankle (DNP),1.0,0.0,regular,2013,62,,ankle,lower leg
2014-03-04,Boston Celtics,Gerald Wallace,"arthroscopic surgery on left knee to repair torn meniscus, and ankle (out indefinitely)",1.0,0.0,regular,2013,61,,ankle,lower leg
2014-03-04,Los Angeles Clippers,Jamal Crawford,strained left calf (DNP),1.0,0.0,regular,2013,62,,calf,lower leg
2014-03-04,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013,61,,knee,knee
2014-03-04,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013,61,,knee,knee
2014-03-04,Phoenix Suns,Miles Plumlee,sprained right knee (DNP),1.0,0.0,regular,2013,60,,knee,knee
2014-03-05,Nets,Kevin Garnett,back spasms (DNP),0.0,0.0,off,,,,back,torso
2014-03-05,Phoenix Suns,Leandro Barbosa,fractured left hand (out for season),1.0,0.0,regular,2013,61,,hand,hand
2014-03-05,Washington Wizards,Martell Webster,sore back (DNP),1.0,0.0,regular,2013,61,,back,torso
2014-03-05,Indiana Pacers,CJ Watson,right elbow injury (DNP),1.0,0.0,regular,2013,61,,elbow,arm
2014-03-05,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013,60,,ACL,knee
2014-03-05,Orlando Magic,Victor Oladipo,sore left ankle (DNP),1.0,0.0,regular,2013,63,,ankle,lower leg
2014-03-05,Detroit Pistons,Peyton Siva,sprained left ankle (DNP),1.0,0.0,regular,2013,61,,ankle,lower leg
2014-03-05,Memphis Grizzlies,Zach Randolph,flu (DNP),1.0,0.0,regular,2013,60,,sick,sick
2014-03-05,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013,61,,knee,knee
2014-03-05,Boston Celtics,Gerald Wallace,"recovering from arthroscopic surgery on left knee to repair torn meniscus, and ankle (DNP)",1.0,0.0,regular,2013,61,,ankle,lower leg
2014-03-05,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013,60,,knee,knee
2014-03-05,Charlotte Bobcats,Gerald Henderson,strained right calf (DNP),1.0,0.0,regular,2013,61,,calf,lower leg
2014-03-05,Atlanta Hawks,Paul Millsap,bruised right knee (DNP),1.0,0.0,regular,2013,59,,knee,knee
2014-03-06,Los Angeles Clippers,Jamal Crawford,strained left calf (DNP),1.0,0.0,regular,2013,63,,calf,lower leg
2014-03-06,Los Angeles Clippers,Jared Dudley,back spasms (DNP),1.0,0.0,regular,2013,63,,back,torso
2014-03-06,Los Angeles Lakers,Jordan Hill,sore right knee (DNP),1.0,0.0,regular,2013,62,,knee,knee
2014-03-06,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013,62,,knee,knee
2014-03-06,Phoenix Suns,Miles Plumlee,sprained right knee (DNP),1.0,0.0,regular,2013,61,,knee,knee
2014-03-07,Detroit Pistons,Peyton Siva,sprained left ankle (DNP),1.0,0.0,regular,2013,62,,ankle,lower leg
2014-03-07,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013,62,,knee,knee
2014-03-07,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013,61,,ACL,knee
2014-03-07,Nets,Kevin Garnett,rest (DNP),0.0,0.0,off,,,,rest,rest
2014-03-07,Los Angeles Lakers,Jordan Hill,sore right knee (DNP),1.0,0.0,regular,2013,63,,knee,knee
2014-03-07,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013,63,,knee,knee
2014-03-07,Boston Celtics,Gerald Wallace,"recovering from arthroscopic surgery on left knee to repair torn meniscus, and ankle (DNP)",1.0,0.0,regular,2013,62,,ankle,lower leg
2014-03-07,Cleveland Cavaliers,CJ Miles,sprained left ankle (DNP),1.0,0.0,regular,2013,63,,ankle,lower leg
2014-03-07,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013,61,,knee,knee
2014-03-07,Charlotte Bobcats,Gerald Henderson,strained right calf (DNP),1.0,0.0,regular,2013,62,,calf,lower leg
2014-03-07,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013,62,,knee,knee
2014-03-08,Cleveland Cavaliers,CJ Miles,sprained left ankle (DNP),1.0,0.0,regular,2013,64,,ankle,lower leg
2014-03-08,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013,62,,knee,knee
2014-03-08,Los Angeles Clippers,Jared Dudley,back spasms (DNP),1.0,0.0,regular,2013,64,,back,torso
2014-03-08,Philadelphia 76ers,Lorenzo Brown,sore right foot (DNP),1.0,0.0,regular,2013,62,,foot,foot
2014-03-08,Charlotte Bobcats,Gerald Henderson,strained right calf (DNP),1.0,0.0,regular,2013,63,,calf,lower leg
2014-03-09,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013,63,,knee,knee
2014-03-09,Los Angeles Lakers,Jordan Hill,sore right knee (DNP),1.0,0.0,regular,2013,64,,knee,knee
2014-03-09,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013,62,,ACL,knee
2014-03-09,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013,63,,knee,knee
2014-03-09,Detroit Pistons,Peyton Siva,sprained left ankle (DNP),1.0,0.0,regular,2013,63,,ankle,lower leg
2014-03-09,Boston Celtics,Avery Bradley,sore right ankle (DNP),1.0,0.0,regular,2013,63,,ankle,lower leg
2014-03-10,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013,63,,ACL,knee
2014-03-10,Nets,Kevin Garnett,back injury (DNP),0.0,0.0,off,,,,back,torso
2014-03-10,Los Angeles Clippers,Jamal Crawford,strained left calf (DNP),1.0,0.0,regular,2013,65,,calf,lower leg
2014-03-10,Los Angeles Clippers,Jared Dudley,back spasms (DNP),1.0,0.0,regular,2013,65,,back,torso
2014-03-10,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013,63,,knee,knee
2014-03-10,Charlotte Bobcats,Gerald Henderson,strained right calf (DNP),1.0,0.0,regular,2013,64,,calf,lower leg
2014-03-10,Philadelphia 76ers,Lorenzo Brown,sore right foot (DNP),1.0,0.0,regular,2013,63,,foot,foot
2014-03-10,Cleveland Cavaliers,Anthony Bennett,strained left knee (out indefinitely),1.0,0.0,regular,2013,65,,knee,knee
2014-03-11,Milwaukee Bucks,Ersan Ilyasova,right ankle injury (DNP),1.0,0.0,regular,2013,64,,ankle,lower leg
2014-03-11,Boston Celtics,Avery Bradley,sore left ankle (DNP),1.0,0.0,regular,2013,64,,ankle,lower leg
2014-03-11,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013,64,,knee,knee
2014-03-11,Detroit Pistons,Peyton Siva,sprained left ankle (DNP),1.0,0.0,regular,2013,64,,ankle,lower leg
2014-03-12,Detroit Pistons,Peyton Siva,sprained left ankle (DNP),1.0,0.0,regular,2013,65,,ankle,lower leg
2014-03-12,New Orleans Pelicans,Tyreke Evans,illness (DNP),1.0,0.0,regular,2013,64,,sick,sick
2014-03-12,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013,64,,ACL,knee
2014-03-12,Nets,Kevin Garnett,back injury (DNP),0.0,0.0,off,,,,back,torso
2014-03-12,New York Knicks,Amare Stoudemire,rest (DNP),1.0,0.0,regular,2013,66,,rest,rest
2014-03-12,Los Angeles Clippers,Jamal Crawford,strained left calf (DNP),1.0,0.0,regular,2013,66,,calf,lower leg
2014-03-12,New Orleans Pelicans,Eric Gordon,illness (DNP),1.0,0.0,regular,2013,64,,sick,sick
2014-03-12,Boston Celtics,Rajon Rondo,rest (DNP),1.0,0.0,regular,2013,65,,rest,rest
2014-03-12,Boston Celtics,Avery Bradley,sore right ankle (DNP),1.0,0.0,regular,2013,65,,ankle,lower leg
2014-03-12,Cleveland Cavaliers,CJ Miles,sprained left ankle (DNP),1.0,0.0,regular,2013,65,,ankle,lower leg
2014-03-12,Cleveland Cavaliers,Anthony Bennett,strained patellar tendon in left knee (DNP),1.0,0.0,regular,2013,65,,knee,knee
2014-03-12,Portland Trailblazers,Maurice Williams,strained right hip (DNP),0.0,0.0,off,,,,hip,upper leg
2014-03-12,Philadelphia 76ers,Lorenzo Brown,sore right foot (DNP),1.0,0.0,regular,2013,64,,foot,foot
2014-03-12,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013,65,,knee,knee
2014-03-13,Portland Trailblazers,LaMarcus Aldridge,bruised lower back (DTD),0.0,0.0,off,,,,back,torso
2014-03-13,Los Angeles Lakers,Jordan Hill,sore right knee (DNP),1.0,0.0,regular,2013,65,,knee,knee
2014-03-13,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013,65,,knee,knee
2014-03-14,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013,65,,knee,knee
2014-03-14,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013,65,,ACL,knee
2014-03-14,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013,66,,knee,knee
2014-03-14,Los Angeles Lakers,Jordan Hill,sore right knee (DNP),1.0,0.0,regular,2013,66,,knee,knee
2014-03-14,Cleveland Cavaliers,Anthony Bennett,strained patellar tendon in left knee (DNP),1.0,0.0,regular,2013,66,,knee,knee
2014-03-14,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013,66,,knee,knee
2014-03-14,Portland Trailblazers,Maurice Williams,strained right hip (DNP),0.0,0.0,off,,,,hip,upper leg
2014-03-14,Portland Trailblazers,LaMarcus Aldridge,bruised lower back (DNP),0.0,0.0,off,,,,back,torso
2014-03-14,Los Angeles Clippers,Jamal Crawford,strained left calf (DNP),1.0,0.0,regular,2013,67,,calf,lower leg
2014-03-15,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013,66,,ACL,knee
2014-03-15,Detroit Pistons,Peyton Siva,sprained left ankle (DNP),1.0,0.0,regular,2013,66,,ankle,lower leg
2014-03-16,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013,66,,knee,knee
2014-03-16,Minnesota Timberwolves,Nikola Pekovic,sore right ankle (DNP),1.0,0.0,regular,2013,65,,ankle,lower leg
2014-03-16,Oklahoma City Thunder,Russell Westbrook,rest (DNP),1.0,0.0,regular,2013,66,,rest,rest
2014-03-16,Sacramento Kings,DeMarcus Cousins,right knee tendinitis (DNP),1.0,0.0,regular,2013,67,,knee,knee
2014-03-16,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013,67,,knee,knee
2014-03-16,Los Angeles Clippers,Darren Collison,stomach virus (DNP),1.0,0.0,regular,2013,68,,sick,sick
2014-03-16,Los Angeles Clippers,Jamal Crawford,strained left calf (DNP),1.0,0.0,regular,2013,68,,calf,lower leg
2014-03-16,Cleveland Cavaliers,Anthony Bennett,strained patellar tendon in left knee (DNP),1.0,0.0,regular,2013,67,,knee,knee
2014-03-16,Milwaukee Bucks,Ersan Ilyasova,right ankle injury (DNP),1.0,0.0,regular,2013,67,,ankle,lower leg
2014-03-17,Houston Rockets,Omri Casspi,flu (DNP),1.0,0.0,regular,2013,67,,sick,sick
2014-03-17,Houston Rockets,Dwight Howard,sprained left ankle (DNP),1.0,0.0,regular,2013,67,,ankle,lower leg
2014-03-17,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013,67,,ACL,knee
2014-03-17,Los Angeles Clippers,Darren Collison,stomach virus (DNP),1.0,0.0,regular,2013,69,,sick,sick
2014-03-17,Los Angeles Clippers,Jamal Crawford,strained left calf (DNP),1.0,0.0,regular,2013,69,,calf,lower leg
2014-03-17,Boston Celtics,Rajon Rondo,knee injury / rest (DNP),1.0,0.0,regular,2013,68,,rest,rest
2014-03-17,Cleveland Cavaliers,Kyrie Irving,strained left bicep (out indefinitely),1.0,0.0,regular,2013,68,,bicep,arm
2014-03-17,Chicago Bulls,Tornike Shengelia,flu (DNP),1.0,0.0,regular,2013,67,,sick,sick
2014-03-17,Philadelphia 76ers,James Anderson,bruised right quadriceps (DNP),1.0,0.0,regular,2013,67,,quad,upper leg
2014-03-17,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013,68,,knee,knee
2014-03-18,Cleveland Cavaliers,Luol Deng,sprained left ankle (DNP),1.0,0.0,regular,2013,68,,ankle,lower leg
2014-03-19,Denver Nuggets,Wilson Chandler,strained left hip (DNP),1.0,0.0,regular,2013,68,,hip,upper leg
2014-03-19,Minnesota Timberwolves,Nikola Pekovic,sore right ankle (DNP),1.0,0.0,regular,2013,66,,ankle,lower leg
2014-03-19,Detroit Pistons,Peyton Siva,sprained left ankle (DNP),1.0,0.0,regular,2013,67,,ankle,lower leg
2014-03-19,Detroit Pistons,Andre Drummond,strained neck (DNP),1.0,0.0,regular,2013,67,,neck,head
2014-03-19,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013,67,,knee,knee
2014-03-19,New Orleans Pelicans,Anthony Davis,upper respiratory infection (DNP),1.0,0.0,regular,2013,67,,sick,sick
2014-03-19,Denver Nuggets,Ty Lawson,sinus infection (DNP),1.0,0.0,regular,2013,68,,sick,sick
2014-03-19,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013,67,,knee,knee
2014-03-19,Orlando Magic,Jameer Nelson,sore left knee (DNP),1.0,0.0,regular,2013,69,,knee,knee
2014-03-19,Los Angeles Lakers,Jordan Hill,sore right knee (DNP),1.0,0.0,regular,2013,67,,knee,knee
2014-03-19,Los Angeles Lakers,Jordan Farmar,strained right groin (DNP),1.0,0.0,regular,2013,67,,groin,upper leg
2014-03-19,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013,69,,knee,knee
2014-03-19,Chicago Bulls,Tornike Shengelia,flu (DNP),1.0,0.0,regular,2013,68,,sick,sick
2014-03-19,Philadelphia 76ers,James Anderson,bruised right quadriceps (DNP),1.0,0.0,regular,2013,68,,quad,upper leg
2014-03-19,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013,68,,ACL,knee
2014-03-20,Washington Wizards,Marcin Gortat,sore back (DNP),1.0,0.0,regular,2013,68,,back,torso
2014-03-20,Minnesota Timberwolves,Nikola Pekovic,sore right ankle (DNP),1.0,0.0,regular,2013,67,,ankle,lower leg
2014-03-20,Oklahoma City Thunder,Russell Westbrook,rest / knee injury (DNP),1.0,0.0,regular,2013,68,,rest,rest
2014-03-20,Houston Rockets,Dwight Howard,sprained left ankle (DNP),1.0,0.0,regular,2013,68,,ankle,lower leg
2014-03-20,Cleveland Cavaliers,Luol Deng,sprained left ankle (DNP),1.0,0.0,regular,2013,69,,ankle,lower leg
2014-03-20,Cleveland Cavaliers,Sergey Karasev,patellar tendinitis in right knee (DNP),1.0,0.0,regular,2013,69,,knee,knee
2014-03-20,Cleveland Cavaliers,CJ Miles,sprained left ankle (DNP),1.0,0.0,regular,2013,69,,ankle,lower leg
2014-03-20,Sacramento Kings,Carl Landry,arthroscopic surgery on right knee to repair torn medial menuscus (out for season),1.0,0.0,regular,2013,69,,knee,knee
2014-03-21,Los Angeles Lakers,Wesley Johnson,upper respiratory infection (DNP),1.0,0.0,regular,2013,68,,sick,sick
2014-03-21,Detroit Pistons,Peyton Siva,sprained left ankle (DNP),1.0,0.0,regular,2013,68,,ankle,lower leg
2014-03-21,Sacramento Kings,Quincy Acy,sprained right ankle (DNP),1.0,0.0,regular,2013,69,,ankle,lower leg
2014-03-21,Los Angeles Lakers,Chris Kaman,sore right foot (DNP),1.0,0.0,regular,2013,68,,foot,foot
2014-03-21,Atlanta Hawks,Kyle Korver,back spasms (DNP),1.0,0.0,regular,2013,67,,back,torso
2014-03-21,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013,70,,knee,knee
2014-03-21,Chicago Bulls,Tornike Shengelia,flu (DNP),1.0,0.0,regular,2013,69,,sick,sick
2014-03-22,San Antonio Spurs,Matt Bonner,strained right calf (DNP),1.0,0.0,regular,2013,69,,calf,lower leg
2014-03-22,Houston Rockets,Dwight Howard,sprained left ankle (DNP),1.0,0.0,regular,2013,69,,ankle,lower leg
2014-03-22,Detroit Pistons,Peyton Siva,sprained left ankle (DNP),1.0,0.0,regular,2013,69,,ankle,lower leg
2014-03-22,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013,69,,knee,knee
2014-03-22,New Orleans Pelicans,Eric Gordon,left knee tendinitis (DNP),1.0,0.0,regular,2013,69,,knee,knee
2014-03-22,Dallas Mavericks,Gal Mekel,knee injury (DTD),1.0,0.0,regular,2013,71,,knee,knee
2014-03-22,Orlando Magic,Jameer Nelson,sore left knee (DNP),1.0,0.0,regular,2013,70,,knee,knee
2014-03-22,Denver Nuggets,JJ Hickson,torn ACL in right knee (out indefinitely),1.0,0.0,regular,2013,70,,ACL,knee
2014-03-22,Cleveland Cavaliers,Sergey Karasev,patellar tendinitis in right knee (DNP),1.0,0.0,regular,2013,70,,knee,knee
2014-03-22,Cleveland Cavaliers,Luol Deng,sprained left ankle (DNP),1.0,0.0,regular,2013,70,,ankle,lower leg
2014-03-22,Cleveland Cavaliers,Anthony Bennett,strained patellar tendon in left knee (DNP),1.0,0.0,regular,2013,70,,knee,knee
2014-03-22,Chicago Bulls,Tornike Shengelia,flu (DNP),1.0,0.0,regular,2013,70,,sick,sick
2014-03-22,Milwaukee Bucks,Nate Wolters,fractured left hand (out indefinitely),1.0,0.0,regular,2013,70,,hand,hand
2014-03-22,Philadelphia 76ers,Tony Wroten,sprained right ankle (DNP),1.0,0.0,regular,2013,70,,ankle,lower leg
2014-03-22,Los Angeles Lakers,Xavier Henry,torn ligament in left wrist (out indefinitely),1.0,0.0,regular,2013,69,,wrist,arm
2014-03-23,Dallas Mavericks,Gal Mekel,knee injury (DNP),1.0,0.0,regular,2013,71,,knee,knee
2014-03-23,Denver Nuggets,JJ Hickson,torn ACL in right knee (DNP),1.0,0.0,regular,2013,70,,ACL,knee
2014-03-23,Cleveland Cavaliers,Sergey Karasev,patellar tendinitis in right knee (DNP),1.0,0.0,regular,2013,71,,knee,knee
2014-03-23,Denver Nuggets,Wilson Chandler,strained left hip/groin (DNP),1.0,0.0,regular,2013,70,,groin,upper leg
2014-03-23,Minnesota Timberwolves,Nikola Pekovic,sore right ankle (DNP),1.0,0.0,regular,2013,68,,ankle,lower leg
2014-03-23,Orlando Magic,Jameer Nelson,sore left knee (DNP),1.0,0.0,regular,2013,71,,knee,knee
2014-03-23,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013,70,,ACL,knee
