Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
Phoenix Suns,2015,regular,68,2016-03-17,1.0,Utah Jazz,
Phoenix Suns,2015,regular,69,2016-03-18,1.0,Los Angeles Lakers,
Phoenix Suns,2015,regular,70,2016-03-21,,Memphis Grizzlies,
Phoenix Suns,2015,regular,71,2016-03-23,,Los Angeles Lakers,
Phoenix Suns,2015,regular,72,2016-03-25,1.0,Sacramento Kings,
Phoenix Suns,2015,regular,73,2016-03-26,,Boston Celtics,
Phoenix Suns,2015,regular,74,2016-03-28,1.0,Minnesota Timberwolves,
Phoenix Suns,2015,regular,75,2016-03-30,1.0,Milwaukee Bucks,
Phoenix Suns,2015,regular,76,2016-04-01,,Washington Wizards,
Phoenix Suns,2015,regular,77,2016-04-03,,Utah Jazz,
Phoenix Suns,2015,regular,78,2016-04-05,1.0,Atlanta Hawks,
Phoenix Suns,2015,regular,79,2016-04-07,1.0,Houston Rockets,
Phoenix Suns,2015,regular,80,2016-04-09,1.0,New Orleans Pelicans,
Phoenix Suns,2015,regular,81,2016-04-11,,Sacramento Kings,
Phoenix Suns,2015,regular,82,2016-04-13,,Los Angeles Clippers,
Phoenix Suns,2016,regular,1,2016-10-26,,Sacramento Kings,
Phoenix Suns,2016,regular,2,2016-10-28,1.0,Oklahoma City Thunder,OT
Phoenix Suns,2016,regular,3,2016-10-30,,Golden State Warriors,
Phoenix Suns,2016,regular,4,2016-10-31,1.0,Los Angeles Clippers,
Phoenix Suns,2016,regular,5,2016-11-02,,Portland Trail Blazers,OT
Phoenix Suns,2016,regular,6,2016-11-04,1.0,New Orleans Pelicans,OT
Phoenix Suns,2016,regular,7,2016-11-06,1.0,Los Angeles Lakers,
Phoenix Suns,2016,regular,8,2016-11-08,1.0,Portland Trail Blazers,
Phoenix Suns,2016,regular,9,2016-11-09,,Detroit Pistons,
Phoenix Suns,2016,regular,10,2016-11-12,,Brooklyn Nets,
Phoenix Suns,2016,regular,11,2016-11-13,1.0,Golden State Warriors,
Phoenix Suns,2016,regular,12,2016-11-16,1.0,Denver Nuggets,
Phoenix Suns,2016,regular,13,2016-11-18,1.0,Indiana Pacers,
Phoenix Suns,2016,regular,14,2016-11-19,1.0,Philadelphia 76ers,
Phoenix Suns,2016,regular,15,2016-11-21,1.0,Washington Wizards,
Phoenix Suns,2016,regular,16,2016-11-23,1.0,Orlando Magic,
Phoenix Suns,2016,regular,17,2016-11-25,,Minnesota Timberwolves,
Phoenix Suns,2016,regular,18,2016-11-27,,Denver Nuggets,
Phoenix Suns,2016,regular,19,2016-11-30,,Atlanta Hawks,
Phoenix Suns,2016,regular,20,2016-12-03,1.0,Golden State Warriors,
Phoenix Suns,2016,regular,21,2016-12-06,1.0,Utah Jazz,
Phoenix Suns,2016,regular,22,2016-12-07,,Indiana Pacers,
Phoenix Suns,2016,regular,23,2016-12-09,1.0,Los Angeles Lakers,
Phoenix Suns,2016,regular,24,2016-12-11,,New Orleans Pelicans,OT
Phoenix Suns,2016,regular,25,2016-12-13,,New York Knicks,OT
Phoenix Suns,2016,regular,26,2016-12-15,,San Antonio Spurs,
Phoenix Suns,2016,regular,27,2016-12-17,1.0,Oklahoma City Thunder,
Phoenix Suns,2016,regular,28,2016-12-19,1.0,Minnesota Timberwolves,
Phoenix Suns,2016,regular,29,2016-12-21,,Houston Rockets,
Phoenix Suns,2016,regular,30,2016-12-23,,Philadelphia 76ers,
Phoenix Suns,2016,regular,31,2016-12-26,1.0,Houston Rockets,
Phoenix Suns,2016,regular,32,2016-12-28,1.0,San Antonio Spurs,
Phoenix Suns,2016,regular,33,2016-12-29,,Toronto Raptors,
Phoenix Suns,2016,regular,34,2016-12-31,1.0,Utah Jazz,
Phoenix Suns,2016,regular,35,2017-01-02,1.0,Los Angeles Clippers,
Phoenix Suns,2016,regular,36,2017-01-03,,Miami Heat,
Phoenix Suns,2016,regular,37,2017-01-05,1.0,Dallas Mavericks,
Phoenix Suns,2016,regular,38,2017-01-08,,Cleveland Cavaliers,
Phoenix Suns,2016,regular,39,2017-01-12,,Dallas Mavericks,
Phoenix Suns,2016,regular,40,2017-01-14,,San Antonio Spurs,
Phoenix Suns,2016,regular,41,2017-01-16,,Utah Jazz,
Phoenix Suns,2016,regular,42,2017-01-19,1.0,Cleveland Cavaliers,
Phoenix Suns,2016,regular,43,2017-01-21,1.0,New York Knicks,
Phoenix Suns,2016,regular,44,2017-01-22,1.0,Toronto Raptors,
Phoenix Suns,2016,regular,45,2017-01-24,,Minnesota Timberwolves,
Phoenix Suns,2016,regular,46,2017-01-26,1.0,Denver Nuggets,
Phoenix Suns,2016,regular,47,2017-01-28,,Denver Nuggets,
Phoenix Suns,2016,regular,48,2017-01-30,,Memphis Grizzlies,
Phoenix Suns,2016,regular,49,2017-02-01,,Los Angeles Clippers,
Phoenix Suns,2016,regular,50,2017-02-03,1.0,Sacramento Kings,
Phoenix Suns,2016,regular,51,2017-02-04,,Milwaukee Bucks,
Phoenix Suns,2016,regular,52,2017-02-06,1.0,New Orleans Pelicans,
Phoenix Suns,2016,regular,53,2017-02-08,1.0,Memphis Grizzlies,
Phoenix Suns,2016,regular,54,2017-02-10,,Chicago Bulls,
Phoenix Suns,2016,regular,55,2017-02-11,1.0,Houston Rockets,
Phoenix Suns,2016,regular,56,2017-02-13,,New Orleans Pelicans,
Phoenix Suns,2016,regular,57,2017-02-15,,Los Angeles Lakers,
Phoenix Suns,2016,regular,58,2017-02-24,1.0,Chicago Bulls,OT
Phoenix Suns,2016,regular,59,2017-02-26,1.0,Milwaukee Bucks,
Phoenix Suns,2016,regular,60,2017-02-28,1.0,Memphis Grizzlies,
Phoenix Suns,2016,regular,61,2017-03-02,,Charlotte Hornets,
Phoenix Suns,2016,regular,62,2017-03-03,,Oklahoma City Thunder,
Phoenix Suns,2016,regular,63,2017-03-05,,Boston Celtics,
Phoenix Suns,2016,regular,64,2017-03-07,,Washington Wizards,
Phoenix Suns,2016,regular,65,2017-03-09,,Los Angeles Lakers,
Phoenix Suns,2016,regular,66,2017-03-11,1.0,Dallas Mavericks,
Phoenix Suns,2016,regular,67,2017-03-12,,Portland Trail Blazers,
Phoenix Suns,2016,regular,68,2017-03-15,,Sacramento Kings,
Phoenix Suns,2016,regular,69,2017-03-17,,Orlando Magic,
Phoenix Suns,2016,regular,70,2017-03-19,1.0,Detroit Pistons,
Phoenix Suns,2016,regular,71,2017-03-21,1.0,Miami Heat,
Phoenix Suns,2016,regular,72,2017-03-23,1.0,Brooklyn Nets,
Phoenix Suns,2016,regular,73,2017-03-24,1.0,Boston Celtics,
Phoenix Suns,2016,regular,74,2017-03-26,1.0,Charlotte Hornets,
Phoenix Suns,2016,regular,75,2017-03-28,1.0,Atlanta Hawks,
Phoenix Suns,2016,regular,76,2017-03-30,,Los Angeles Clippers,
Phoenix Suns,2016,regular,77,2017-04-01,1.0,Portland Trail Blazers,
Phoenix Suns,2016,regular,78,2017-04-02,,Houston Rockets,
Phoenix Suns,2016,regular,79,2017-04-05,,Golden State Warriors,
Phoenix Suns,2016,regular,80,2017-04-07,,Oklahoma City Thunder,
Phoenix Suns,2016,regular,81,2017-04-09,,Dallas Mavericks,
Phoenix Suns,2016,regular,82,2017-04-11,1.0,Sacramento Kings,
Phoenix Suns,2017,regular,1,2017-10-18,,Portland Trail Blazers,
Phoenix Suns,2017,regular,2,2017-10-20,,Los Angeles Lakers,
Phoenix Suns,2017,regular,3,2017-10-21,1.0,Los Angeles Clippers,
Phoenix Suns,2017,regular,4,2017-10-23,,Sacramento Kings,
Phoenix Suns,2017,regular,5,2017-10-25,,Utah Jazz,
Phoenix Suns,2017,regular,6,2017-10-28,1.0,Portland Trail Blazers,
Phoenix Suns,2017,regular,7,2017-10-31,1.0,Brooklyn Nets,
Phoenix Suns,2017,regular,8,2017-11-01,1.0,Washington Wizards,
Phoenix Suns,2017,regular,9,2017-11-03,1.0,New York Knicks,
Phoenix Suns,2017,regular,10,2017-11-05,1.0,San Antonio Spurs,
Phoenix Suns,2017,regular,11,2017-11-06,,Brooklyn Nets,
Phoenix Suns,2017,regular,12,2017-11-08,,Miami Heat,
Phoenix Suns,2017,regular,13,2017-11-10,,Orlando Magic,
Phoenix Suns,2017,regular,14,2017-11-11,,Minnesota Timberwolves,
Phoenix Suns,2017,regular,15,2017-11-13,,Los Angeles Lakers,
Phoenix Suns,2017,regular,16,2017-11-16,,Houston Rockets,
Phoenix Suns,2017,regular,17,2017-11-17,1.0,Los Angeles Lakers,
Phoenix Suns,2017,regular,18,2017-11-19,,Chicago Bulls,
Phoenix Suns,2017,regular,19,2017-11-22,,Milwaukee Bucks,OT
Phoenix Suns,2017,regular,20,2017-11-24,,New Orleans Pelicans,
Phoenix Suns,2017,regular,21,2017-11-26,1.0,Minnesota Timberwolves,
Phoenix Suns,2017,regular,22,2017-11-28,1.0,Chicago Bulls,
Phoenix Suns,2017,regular,23,2017-11-29,1.0,Detroit Pistons,
Phoenix Suns,2017,regular,24,2017-12-02,1.0,Boston Celtics,
Phoenix Suns,2017,regular,25,2017-12-04,1.0,Philadelphia 76ers,
Phoenix Suns,2017,regular,26,2017-12-05,1.0,Toronto Raptors,
Phoenix Suns,2017,regular,27,2017-12-07,,Washington Wizards,
Phoenix Suns,2017,regular,28,2017-12-09,,San Antonio Spurs,
Phoenix Suns,2017,regular,29,2017-12-12,1.0,Sacramento Kings,
Phoenix Suns,2017,regular,30,2017-12-13,,Toronto Raptors,
Phoenix Suns,2017,regular,31,2017-12-16,1.0,Minnesota Timberwolves,
Phoenix Suns,2017,regular,32,2017-12-18,1.0,Dallas Mavericks,
Phoenix Suns,2017,regular,33,2017-12-20,1.0,Los Angeles Clippers,
Phoenix Suns,2017,regular,34,2017-12-21,,Memphis Grizzlies,
Phoenix Suns,2017,regular,35,2017-12-23,,Minnesota Timberwolves,
Phoenix Suns,2017,regular,36,2017-12-26,,Memphis Grizzlies,
Phoenix Suns,2017,regular,37,2017-12-29,1.0,Sacramento Kings,
Phoenix Suns,2017,regular,38,2017-12-31,,Philadelphia 76ers,
Phoenix Suns,2017,regular,39,2018-01-02,,Atlanta Hawks,
Phoenix Suns,2017,regular,40,2018-01-03,1.0,Denver Nuggets,
Phoenix Suns,2017,regular,41,2018-01-05,1.0,San Antonio Spurs,
Phoenix Suns,2017,regular,42,2018-01-07,,Oklahoma City Thunder,
Phoenix Suns,2017,regular,43,2018-01-12,,Houston Rockets,
Phoenix Suns,2017,regular,44,2018-01-14,,Indiana Pacers,
Phoenix Suns,2017,regular,45,2018-01-16,1.0,Portland Trail Blazers,
Phoenix Suns,2017,regular,46,2018-01-19,1.0,Denver Nuggets,
Phoenix Suns,2017,regular,47,2018-01-22,1.0,Milwaukee Bucks,
Phoenix Suns,2017,regular,48,2018-01-24,1.0,Indiana Pacers,
Phoenix Suns,2017,regular,49,2018-01-26,,New York Knicks,
Phoenix Suns,2017,regular,50,2018-01-28,1.0,Houston Rockets,
Phoenix Suns,2017,regular,51,2018-01-29,1.0,Memphis Grizzlies,
Phoenix Suns,2017,regular,52,2018-01-31,,Dallas Mavericks,
Phoenix Suns,2017,regular,53,2018-02-02,,Utah Jazz,
Phoenix Suns,2017,regular,54,2018-02-04,,Charlotte Hornets,
Phoenix Suns,2017,regular,55,2018-02-06,1.0,Los Angeles Lakers,
Phoenix Suns,2017,regular,56,2018-02-07,,San Antonio Spurs,
Phoenix Suns,2017,regular,57,2018-02-10,,Denver Nuggets,
Phoenix Suns,2017,regular,58,2018-02-12,1.0,Golden State Warriors,
Phoenix Suns,2017,regular,59,2018-02-14,1.0,Utah Jazz,
Phoenix Suns,2017,regular,60,2018-02-23,,Los Angeles Clippers,
Phoenix Suns,2017,regular,61,2018-02-24,,Portland Trail Blazers,
Phoenix Suns,2017,regular,62,2018-02-26,1.0,New Orleans Pelicans,
Phoenix Suns,2017,regular,63,2018-02-28,1.0,Memphis Grizzlies,
Phoenix Suns,2017,regular,64,2018-03-02,,Oklahoma City Thunder,
Phoenix Suns,2017,regular,65,2018-03-04,1.0,Atlanta Hawks,
Phoenix Suns,2017,regular,66,2018-03-05,1.0,Miami Heat,
Phoenix Suns,2017,regular,67,2018-03-08,1.0,Oklahoma City Thunder,
Phoenix Suns,2017,regular,68,2018-03-10,1.0,Charlotte Hornets,
Phoenix Suns,2017,regular,69,2018-03-13,,Cleveland Cavaliers,
Phoenix Suns,2017,regular,70,2018-03-15,1.0,Utah Jazz,
Phoenix Suns,2017,regular,71,2018-03-17,,Golden State Warriors,
Phoenix Suns,2017,regular,72,2018-03-20,,Detroit Pistons,
Phoenix Suns,2017,regular,73,2018-03-23,1.0,Cleveland Cavaliers,
Phoenix Suns,2017,regular,74,2018-03-24,1.0,Orlando Magic,
Phoenix Suns,2017,regular,75,2018-03-26,,Boston Celtics,
Phoenix Suns,2017,regular,76,2018-03-28,,Los Angeles Clippers,
Phoenix Suns,2017,regular,77,2018-03-30,1.0,Houston Rockets,
Phoenix Suns,2017,regular,78,2018-04-01,1.0,Golden State Warriors,
Phoenix Suns,2017,regular,79,2018-04-03,,Sacramento Kings,
Phoenix Suns,2017,regular,80,2018-04-06,,New Orleans Pelicans,
Phoenix Suns,2017,regular,81,2018-04-08,,Golden State Warriors,
Phoenix Suns,2017,regular,82,2018-04-10,1.0,Dallas Mavericks,
Phoenix Suns,2018,regular,1,2018-10-17,,Dallas Mavericks,
Phoenix Suns,2018,regular,2,2018-10-20,1.0,Denver Nuggets,
Phoenix Suns,2018,regular,3,2018-10-22,1.0,Golden State Warriors,
Phoenix Suns,2018,regular,4,2018-10-24,,Los Angeles Lakers,
Phoenix Suns,2018,regular,5,2018-10-27,1.0,Memphis Grizzlies,
Phoenix Suns,2018,regular,6,2018-10-28,1.0,Oklahoma City Thunder,
Phoenix Suns,2018,regular,7,2018-10-31,,San Antonio Spurs,
Phoenix Suns,2018,regular,8,2018-11-02,,Toronto Raptors,
Phoenix Suns,2018,regular,9,2018-11-04,,Memphis Grizzlies,
Phoenix Suns,2018,regular,10,2018-11-06,,Brooklyn Nets,
Phoenix Suns,2018,regular,11,2018-11-08,,Boston Celtics,OT
Phoenix Suns,2018,regular,12,2018-11-10,1.0,New Orleans Pelicans,
Phoenix Suns,2018,regular,13,2018-11-12,1.0,Oklahoma City Thunder,
Phoenix Suns,2018,regular,14,2018-11-14,,San Antonio Spurs,
Phoenix Suns,2018,regular,15,2018-11-17,,Oklahoma City Thunder,
Phoenix Suns,2018,regular,16,2018-11-19,1.0,Philadelphia 76ers,
Phoenix Suns,2018,regular,17,2018-11-21,1.0,Chicago Bulls,
Phoenix Suns,2018,regular,18,2018-11-23,1.0,Milwaukee Bucks,
Phoenix Suns,2018,regular,19,2018-11-25,1.0,Detroit Pistons,
Phoenix Suns,2018,regular,20,2018-11-27,,Indiana Pacers,
Phoenix Suns,2018,regular,21,2018-11-28,1.0,Los Angeles Clippers,
Phoenix Suns,2018,regular,22,2018-11-30,,Orlando Magic,
Phoenix Suns,2018,regular,23,2018-12-02,1.0,Los Angeles Lakers,
Phoenix Suns,2018,regular,24,2018-12-04,,Sacramento Kings,
Phoenix Suns,2018,regular,25,2018-12-06,1.0,Portland Trail Blazers,
Phoenix Suns,2018,regular,26,2018-12-07,,Miami Heat,
Phoenix Suns,2018,regular,27,2018-12-10,,Los Angeles Clippers,OT
Phoenix Suns,2018,regular,28,2018-12-11,1.0,San Antonio Spurs,
Phoenix Suns,2018,regular,29,2018-12-13,,Dallas Mavericks,
Phoenix Suns,2018,regular,30,2018-12-15,,Minnesota Timberwolves,
Phoenix Suns,2018,regular,31,2018-12-17,1.0,New York Knicks,
Phoenix Suns,2018,regular,32,2018-12-19,1.0,Boston Celtics,
Phoenix Suns,2018,regular,33,2018-12-22,1.0,Washington Wizards,3OT
Phoenix Suns,2018,regular,34,2018-12-23,1.0,Brooklyn Nets,
Phoenix Suns,2018,regular,35,2018-12-26,1.0,Orlando Magic,OT
Phoenix Suns,2018,regular,36,2018-12-28,,Oklahoma City Thunder,
Phoenix Suns,2018,regular,37,2018-12-29,,Denver Nuggets,
Phoenix Suns,2018,regular,38,2018-12-31,,Golden State Warriors,
Phoenix Suns,2018,regular,39,2019-01-02,,Philadelphia 76ers,
Phoenix Suns,2018,regular,40,2019-01-04,,Los Angeles Clippers,
Phoenix Suns,2018,regular,41,2019-01-06,,Charlotte Hornets,
Phoenix Suns,2018,regular,42,2019-01-08,,Sacramento Kings,
Phoenix Suns,2018,regular,43,2019-01-09,1.0,Dallas Mavericks,
Phoenix Suns,2018,regular,44,2019-01-12,,Denver Nuggets,
Phoenix Suns,2018,regular,45,2019-01-15,1.0,Indiana Pacers,
Phoenix Suns,2018,regular,46,2019-01-17,1.0,Toronto Raptors,
Phoenix Suns,2018,regular,47,2019-01-19,1.0,Charlotte Hornets,
Phoenix Suns,2018,regular,48,2019-01-20,1.0,Minnesota Timberwolves,
Phoenix Suns,2018,regular,49,2019-01-22,,Minnesota Timberwolves,
Phoenix Suns,2018,regular,50,2019-01-24,,Portland Trail Blazers,
Phoenix Suns,2018,regular,51,2019-01-25,1.0,Denver Nuggets,
Phoenix Suns,2018,regular,52,2019-01-27,1.0,Los Angeles Lakers,
Phoenix Suns,2018,regular,53,2019-01-29,1.0,San Antonio Spurs,
Phoenix Suns,2018,regular,54,2019-02-02,,Atlanta Hawks,
Phoenix Suns,2018,regular,55,2019-02-04,,Houston Rockets,
Phoenix Suns,2018,regular,56,2019-02-06,1.0,Utah Jazz,
Phoenix Suns,2018,regular,57,2019-02-08,,Golden State Warriors,
Phoenix Suns,2018,regular,58,2019-02-10,1.0,Sacramento Kings,
Phoenix Suns,2018,regular,59,2019-02-13,1.0,Los Angeles Clippers,
Phoenix Suns,2018,regular,60,2019-02-21,1.0,Cleveland Cavaliers,
Phoenix Suns,2018,regular,61,2019-02-23,1.0,Atlanta Hawks,
Phoenix Suns,2018,regular,62,2019-02-25,1.0,Miami Heat,
Phoenix Suns,2018,regular,63,2019-03-01,,New Orleans Pelicans,
Phoenix Suns,2018,regular,64,2019-03-02,,Los Angeles Lakers,
Phoenix Suns,2018,regular,65,2019-03-04,,Milwaukee Bucks,
Phoenix Suns,2018,regular,66,2019-03-06,,New York Knicks,
Phoenix Suns,2018,regular,67,2019-03-09,1.0,Portland Trail Blazers,
Phoenix Suns,2018,regular,68,2019-03-10,1.0,Golden State Warriors,
Phoenix Suns,2018,regular,69,2019-03-13,,Utah Jazz,
Phoenix Suns,2018,regular,70,2019-03-15,1.0,Houston Rockets,
Phoenix Suns,2018,regular,71,2019-03-16,1.0,New Orleans Pelicans,OT
Phoenix Suns,2018,regular,72,2019-03-18,,Chicago Bulls,
Phoenix Suns,2018,regular,73,2019-03-21,,Detroit Pistons,
Phoenix Suns,2018,regular,74,2019-03-23,1.0,Sacramento Kings,
Phoenix Suns,2018,regular,75,2019-03-25,1.0,Utah Jazz,
Phoenix Suns,2018,regular,76,2019-03-27,,Washington Wizards,
Phoenix Suns,2018,regular,77,2019-03-30,,Memphis Grizzlies,
Phoenix Suns,2018,regular,78,2019-04-01,,Cleveland Cavaliers,
Phoenix Suns,2018,regular,79,2019-04-03,,Utah Jazz,
Phoenix Suns,2018,regular,80,2019-04-05,,New Orleans Pelicans,OT
Phoenix Suns,2018,regular,81,2019-04-07,1.0,Houston Rockets,
Phoenix Suns,2018,regular,82,2019-04-09,1.0,Dallas Mavericks,
Phoenix Suns,2019,regular,1,2019-10-23,,Sacramento Kings,
Phoenix Suns,2019,regular,2,2019-10-25,1.0,Denver Nuggets,OT
Phoenix Suns,2019,regular,3,2019-10-26,,Los Angeles Clippers,
Phoenix Suns,2019,regular,4,2019-10-28,,Utah Jazz,
Phoenix Suns,2019,regular,5,2019-10-30,1.0,Golden State Warriors,
Phoenix Suns,2019,regular,6,2019-11-02,1.0,Memphis Grizzlies,
Phoenix Suns,2019,regular,7,2019-11-04,,Philadelphia 76ers,
Phoenix Suns,2019,regular,8,2019-11-07,,Miami Heat,
Phoenix Suns,2019,regular,9,2019-11-10,,Brooklyn Nets,
Phoenix Suns,2019,regular,10,2019-11-12,,Los Angeles Lakers,
Phoenix Suns,2019,regular,11,2019-11-14,,Atlanta Hawks,
Phoenix Suns,2019,regular,12,2019-11-18,,Boston Celtics,
Phoenix Suns,2019,regular,13,2019-11-19,1.0,Sacramento Kings,
Phoenix Suns,2019,regular,14,2019-11-21,,New Orleans Pelicans,
Phoenix Suns,2019,regular,15,2019-11-23,1.0,Minnesota Timberwolves,
Phoenix Suns,2019,regular,16,2019-11-24,1.0,Denver Nuggets,
Phoenix Suns,2019,regular,17,2019-11-27,,Washington Wizards,
Phoenix Suns,2019,regular,18,2019-11-29,,Dallas Mavericks,
Phoenix Suns,2019,regular,19,2019-12-02,1.0,Charlotte Hornets,
Phoenix Suns,2019,regular,20,2019-12-04,1.0,Orlando Magic,
Phoenix Suns,2019,regular,21,2019-12-05,1.0,New Orleans Pelicans,OT
Phoenix Suns,2019,regular,22,2019-12-07,1.0,Houston Rockets,
Phoenix Suns,2019,regular,23,2019-12-09,,Minnesota Timberwolves,
Phoenix Suns,2019,regular,24,2019-12-11,,Memphis Grizzlies,
Phoenix Suns,2019,regular,25,2019-12-14,,San Antonio Spurs,OT
Phoenix Suns,2019,regular,26,2019-12-16,,Portland Trail Blazers,
Phoenix Suns,2019,regular,27,2019-12-17,1.0,Los Angeles Clippers,
Phoenix Suns,2019,regular,28,2019-12-20,1.0,Oklahoma City Thunder,
Phoenix Suns,2019,regular,29,2019-12-21,,Houston Rockets,
Phoenix Suns,2019,regular,30,2019-12-23,,Denver Nuggets,
Phoenix Suns,2019,regular,31,2019-12-27,1.0,Golden State Warriors,
Phoenix Suns,2019,regular,32,2019-12-28,1.0,Sacramento Kings,
Phoenix Suns,2019,regular,33,2019-12-30,1.0,Portland Trail Blazers,
Phoenix Suns,2019,regular,34,2020-01-01,1.0,Los Angeles Lakers,
Phoenix Suns,2019,regular,35,2020-01-03,,New York Knicks,
Phoenix Suns,2019,regular,36,2020-01-05,,Memphis Grizzlies,
Phoenix Suns,2019,regular,37,2020-01-07,,Sacramento Kings,
Phoenix Suns,2019,regular,38,2020-01-10,,Orlando Magic,
Phoenix Suns,2019,regular,39,2020-01-12,,Charlotte Hornets,
Phoenix Suns,2019,regular,40,2020-01-14,1.0,Atlanta Hawks,
Phoenix Suns,2019,regular,41,2020-01-16,1.0,New York Knicks,
Phoenix Suns,2019,regular,42,2020-01-18,1.0,Boston Celtics,
Phoenix Suns,2019,regular,43,2020-01-20,,San Antonio Spurs,
Phoenix Suns,2019,regular,44,2020-01-22,,Indiana Pacers,
Phoenix Suns,2019,regular,45,2020-01-24,1.0,San Antonio Spurs,
Phoenix Suns,2019,regular,46,2020-01-26,1.0,Memphis Grizzlies,
Phoenix Suns,2019,regular,47,2020-01-28,1.0,Dallas Mavericks,
Phoenix Suns,2019,regular,48,2020-01-31,,Oklahoma City Thunder,
Phoenix Suns,2019,regular,49,2020-02-02,1.0,Milwaukee Bucks,
Phoenix Suns,2019,regular,50,2020-02-03,1.0,Brooklyn Nets,
Phoenix Suns,2019,regular,51,2020-02-05,1.0,Detroit Pistons,
Phoenix Suns,2019,regular,52,2020-02-07,,Houston Rockets,
Phoenix Suns,2019,regular,53,2020-02-08,,Denver Nuggets,
Phoenix Suns,2019,regular,54,2020-02-10,1.0,Los Angeles Lakers,
Phoenix Suns,2019,regular,55,2020-02-12,,Golden State Warriors,
Phoenix Suns,2019,regular,56,2020-02-21,1.0,Toronto Raptors,
Phoenix Suns,2019,regular,57,2020-02-22,1.0,Chicago Bulls,
Phoenix Suns,2019,regular,58,2020-02-24,1.0,Utah Jazz,
Phoenix Suns,2019,regular,59,2020-02-26,,Los Angeles Clippers,
Phoenix Suns,2019,regular,60,2020-02-28,,Detroit Pistons,
Phoenix Suns,2019,regular,61,2020-02-29,,Golden State Warriors,
Phoenix Suns,2019,regular,62,2020-03-03,,Toronto Raptors,
Phoenix Suns,2019,regular,63,2020-03-06,,Portland Trail Blazers,
Phoenix Suns,2019,regular,64,2020-03-08,,Milwaukee Bucks,
Phoenix Suns,2019,regular,65,2020-03-10,1.0,Portland Trail Blazers,
Phoenix Suns,2019,regular,66,2020-07-31,1.0,Washington Wizards,
Phoenix Suns,2019,regular,67,2020-08-02,,Dallas Mavericks,
Phoenix Suns,2019,regular,68,2020-08-04,1.0,Los Angeles Clippers,
Phoenix Suns,2019,regular,69,2020-08-06,,Indiana Pacers,
Phoenix Suns,2019,regular,70,2020-08-08,1.0,Miami Heat,
Phoenix Suns,2019,regular,71,2020-08-10,,Oklahoma City Thunder,
Phoenix Suns,2019,regular,72,2020-08-11,1.0,Philadelphia 76ers,
Phoenix Suns,2019,regular,73,2020-08-13,,Dallas Mavericks,
Phoenix Suns,2020,regular,1,2020-12-23,,Dallas Mavericks,
Phoenix Suns,2020,regular,2,2020-12-26,1.0,Sacramento Kings,
Phoenix Suns,2020,regular,3,2020-12-27,1.0,Sacramento Kings,
Phoenix Suns,2020,regular,4,2020-12-29,,New Orleans Pelicans,
Phoenix Suns,2020,regular,5,2020-12-31,1.0,Utah Jazz,
Phoenix Suns,2020,regular,6,2021-01-01,1.0,Denver Nuggets,
Phoenix Suns,2020,regular,7,2021-01-03,,Los Angeles Clippers,
Phoenix Suns,2020,regular,8,2021-01-06,,Toronto Raptors,
Phoenix Suns,2020,regular,9,2021-01-08,1.0,Detroit Pistons,OT
Phoenix Suns,2020,regular,10,2021-01-09,1.0,Indiana Pacers,
Phoenix Suns,2020,regular,11,2021-01-11,1.0,Washington Wizards,
Phoenix Suns,2020,regular,12,2021-01-18,1.0,Memphis Grizzlies,
Phoenix Suns,2020,regular,13,2021-01-20,1.0,Houston Rockets,
Phoenix Suns,2020,regular,14,2021-01-22,,Denver Nuggets,OT
Phoenix Suns,2020,regular,15,2021-01-23,,Denver Nuggets,2OT
Phoenix Suns,2020,regular,16,2021-01-27,,Oklahoma City Thunder,
Phoenix Suns,2020,regular,17,2021-01-28,,Golden State Warriors,
Phoenix Suns,2020,regular,18,2021-01-30,1.0,Dallas Mavericks,
Phoenix Suns,2020,regular,19,2021-02-01,1.0,Dallas Mavericks,
Phoenix Suns,2020,regular,20,2021-02-03,1.0,New Orleans Pelicans,
Phoenix Suns,2020,regular,21,2021-02-05,,Detroit Pistons,
Phoenix Suns,2020,regular,22,2021-02-07,,Boston Celtics,
Phoenix Suns,2020,regular,23,2021-02-08,,Cleveland Cavaliers,
Phoenix Suns,2020,regular,24,2021-02-10,,Milwaukee Bucks,
Phoenix Suns,2020,regular,25,2021-02-13,,Philadelphia 76ers,
Phoenix Suns,2020,regular,26,2021-02-14,,Orlando Magic,
Phoenix Suns,2020,regular,27,2021-02-16,,Brooklyn Nets,
Phoenix Suns,2020,regular,28,2021-02-19,1.0,New Orleans Pelicans,
Phoenix Suns,2020,regular,29,2021-02-20,1.0,Memphis Grizzlies,
Phoenix Suns,2020,regular,30,2021-02-22,,Portland Trail Blazers,
