Year,Season,Player,Pos,Age,Team,G,GS,MPPG,TGP_prior_seasons,TMP_current_season,TMP_prior_seasons
2021,regular,Duane Washington Jr.,PG,21,Indiana Pacers,48,7,20.2,0.0,969.5999999999999,0.0
2021,regular,P.J. Washington,C,23,Charlotte Hornets,65,28,27.2,122.0,1768.0,3709.3999999999996
2021,regular,Yuta Watanabe,SF,27,Toronto Raptors,38,4,11.7,83.0,444.59999999999997,1003.4000000000001
2021,regular,Lindy Waters III,SG,24,Oklahoma City Thunder,25,1,18.6,0.0,465.00000000000006,0.0
2021,regular,Tremont Waters,PG,24,TOT,3,0,16.7,41.0,50.099999999999994,366.0
2021,regular,Trendon Watford,SF,21,Portland Trailblazers,48,10,18.1,0.0,868.8000000000001,0.0
2021,regular,Paul Watson,SF,27,Oklahoma City Thunder,9,3,17.3,39.0,155.70000000000002,393.0
2021,regular,Quinndary Weatherspoon,SG,25,Golden State Warriors,11,0,6.6,31.0,72.6,200.1
2021,regular,Russell Westbrook,PG,33,Los Angeles Lakers,78,78,34.3,699.0,2675.3999999999996,24636.800000000003
2021,regular,Coby White,PG,21,Chicago Bulls,61,17,27.5,134.0,1677.5,3829.7999999999993
2021,regular,Derrick White,SG,27,TOT,75,52,29.3,198.0,2197.5,4822.3
2021,regular,Hassan Whiteside,C,32,Utah Jazz,65,8,17.9,447.0,1163.5,11851.900000000001
2021,regular,Joe Wieskamp,SG,22,San Antonio Spurs,29,0,7.1,0.0,205.89999999999998,0.0
2021,regular,Aaron Wiggins,SG,23,Oklahoma City Thunder,50,35,24.2,0.0,1210.0,0.0
2021,regular,Andrew Wiggins,SF,26,Golden State Warriors,73,73,31.9,530.0,2328.7,18764.8
2021,regular,Lindell Wigginton,PG,23,Milwaukee Bucks,19,0,10.5,0.0,199.5,0.0
2021,regular,Brandon Williams,PG,22,Portland Trailblazers,24,16,26.7,0.0,640.8,0.0
2021,regular,Grant Williams,PF,23,Boston Celtics,77,21,24.4,154.0,1878.8,2409.2
2021,regular,Kenrich Williams,SF,27,Oklahoma City Thunder,49,0,21.9,151.0,1073.1,3337.2999999999997
2021,regular,Lou Williams,PG,35,Atlanta Hawks,56,0,14.3,671.0,800.8000000000001,17661.0
2021,regular,Patrick Williams,PF,20,Chicago Bulls,17,9,24.8,71.0,421.6,1980.9
2021,regular,Robert Williams,C,24,Boston Celtics,61,61,29.6,132.0,1805.6000000000001,1861.3000000000004
2021,regular,Ziaire Williams,SF,20,Memphis Grizzlies,62,31,21.7,0.0,1345.3999999999999,0.0
2021,regular,D.J. Wilson,PF,25,Toronto Raptors,4,1,13.5,150.0,54.0,1793.4
2021,regular,Dylan Windler,SF,25,Cleveland Cavaliers,50,0,9.2,31.0,459.99999999999994,511.50000000000006
2021,regular,Justise Winslow,PF,25,TOT,48,11,16.1,286.0,772.8000000000001,7812.399999999999
2021,regular,Cassius Winston,PG,23,Washington Wizards,7,0,5.6,23.0,39.199999999999996,104.0
2021,regular,Christian Wood,C,26,Houston Rockets,68,67,30.8,154.0,2094.4,3154.2000000000003
2021,regular,Robert Woodard II,SF,22,Sacramento Kings,12,0,3.5,13.0,42.0,45.5
2021,regular,Delon Wright,SG,29,Atlanta Hawks,77,8,18.9,366.0,1455.3,7528.699999999998
2021,regular,McKinley Wright IV,PG,23,Minnesota Timberwolves,5,0,3.8,0.0,19.0,0.0
2021,regular,Moses Wright,PF,23,TOT,4,0,3.8,0.0,15.2,0.0
2021,regular,Gabe York,SG,28,Indiana Pacers,2,0,10.5,0.0,21.0,0.0
2021,regular,Thaddeus Young,PF,33,TOT,52,1,16.3,693.0,847.6,21461.399999999998
2021,regular,Trae Young,PG,23,Atlanta Hawks,76,76,34.9,220.0,2652.4,7347.200000000001
2021,regular,Omer Yurtseven,C,23,Miami Heat,56,12,12.6,0.0,705.6,0.0
2021,regular,Cody Zeller,C,29,Portland Trailblazers,27,0,13.1,478.0,353.7,10809.100000000002
2021,regular,Ivica Zubac,C,24,Los Angeles Clippers,76,76,24.4,318.0,1854.3999999999999,5645.2
2021,post,Precious Achiuwa,C,22,Toronto Raptors,6,1,27.8,137.0,166.8,2472.9
2021,post,Steven Adams,C,28,Memphis Grizzlies,7,5,16.3,723.0,114.10000000000001,19432.1
2021,post,Bam Adebayo,C,24,Miami Heat,18,18,34.1,371.0,613.8000000000001,10566.4
2021,post,Nickeil Alexander-Walker,SG,23,Utah Jazz,1,0,5.0,158.0,5.0,3068.6
2021,post,Grayson Allen,SG,26,Milwaukee Bucks,12,5,25.4,199.0,304.79999999999995,4324.2
2021,post,Jose Alvarado,PG,23,New Orleans Pelicans,6,0,19.5,54.0,117.0,831.6
2021,post,Kyle Anderson,PF,28,Memphis Grizzlies,12,1,18.4,540.0,220.79999999999998,11123.5
2021,post,Giannis Antetokounmpo,PF,27,Milwaukee Bucks,12,12,37.3,720.0,447.59999999999997,23672.0
2021,post,Thanasis Antetokounmpo,SF,29,Milwaukee Bucks,8,0,2.5,140.0,20.0,1209.6
2021,post,OG Anunoby,SF,24,Toronto Raptors,6,6,36.2,322.0,217.20000000000002,8687.099999999999
2021,post,Deandre Ayton,C,23,Phoenix Suns,13,13,30.5,258.0,396.5,8044.799999999999
2021,post,Desmond Bane,SG,23,Memphis Grizzlies,12,12,35.7,149.0,428.40000000000003,3880.2000000000003
2021,post,Dalano Banton,PG,22,Toronto Raptors,4,0,2.0,64.0,8.0,697.6
2021,post,Scottie Barnes,PF,20,Toronto Raptors,4,3,33.3,74.0,133.2,2619.6
2021,post,Will Barton,SG,31,Denver Nuggets,5,5,34.4,647.0,172.0,16606.8
2021,post,Charles Bassey,C,21,Philadelphia 76ers,3,0,4.0,23.0,12.0,167.9
2021,post,Malik Beasley,SG,25,Minnesota Timberwolves,6,0,19.8,350.0,118.80000000000001,7307.0
2021,post,Davis Bertans,PF,29,Dallas Mavericks,18,0,10.7,414.0,192.6,7762.699999999999
2021,post,Patrick Beverley,PG,33,Minnesota Timberwolves,6,6,32.3,585.0,193.79999999999998,15944.099999999999
2021,post,Khem Birch,C,29,Toronto Raptors,6,4,10.5,272.0,63.0,4844.8
2021,post,Bismack Biyombo,C,29,Phoenix Suns,9,0,9.6,698.0,86.39999999999999,13801.599999999999
2021,post,Nemanja Bjelica,C,33,Golden State Warriors,15,0,10.0,456.0,150.0,9248.0
2021,post,Bogdan Bogdanovic,SG,29,Atlanta Hawks,4,0,26.8,334.0,107.2,9641.5
2021,post,Bojan Bogdanovic,PF,32,Utah Jazz,6,6,35.7,644.0,214.20000000000002,18776.299999999996
2021,post,Isaac Bonga,SF,22,Toronto Raptors,1,0,3.0,147.0,3.0,1879.3999999999999
2021,post,Devin Booker,SG,25,Phoenix Suns,10,10,36.6,499.0,366.0,16957.3
2021,post,Chris Boucher,SF,29,Toronto Raptors,6,0,21.7,240.0,130.2,4168.5
2021,post,Tony Bradley,C,24,Chicago Bulls,2,0,4.0,174.0,8.0,2010.6
2021,post,Mikal Bridges,SF,25,Phoenix Suns,13,13,38.5,331.0,500.5,10370.0
2021,post,Armoni Brooks,PG,23,Toronto Raptors,4,0,2.0,74.0,8.0,1362.4
2021,post,Dillon Brooks,SF,26,Memphis Grizzlies,11,11,30.5,277.0,335.5,7850.5
2021,post,Bruce Brown,SF,25,Brooklyn Nets,4,4,34.8,285.0,139.2,6641.099999999999
2021,post,Jaylen Brown,SF,25,Boston Celtics,24,24,38.3,464.0,919.1999999999999,13300.6
2021,post,Sterling Brown,SG,26,Dallas Mavericks,9,0,2.9,279.0,26.099999999999998,4614.5
2021,post,Troy Brown Jr.,SF,22,Chicago Bulls,3,0,12.3,221.0,36.900000000000006,4087.7999999999997
2021,post,Jalen Brunson,SG,25,Dallas Mavericks,18,18,34.9,284.0,628.1999999999999,6945.9
2021,post,Reggie Bullock,SF,30,Dallas Mavericks,18,18,39.3,443.0,707.4,9965.9
2021,post,Trey Burke,PG,29,Dallas Mavericks,10,0,3.7,509.0,37.0,10589.8
2021,post,Jared Butler,SG,21,Utah Jazz,1,0,5.0,42.0,5.0,361.2
2021,post,Jimmy Butler,SF,32,Miami Heat,17,17,37.0,725.0,629.0,25518.300000000003
2021,post,Facundo Campazzo,PG,30,Denver Nuggets,4,0,3.3,140.0,13.2,2876.5
2021,post,Vlatko Cancar,PF,24,Denver Nuggets,2,0,4.5,75.0,9.0,524.2
2021,post,Clint Capela,C,27,Atlanta Hawks,2,2,20.0,550.0,40.0,14494.9
2021,post,Jevon Carter,PG,26,Milwaukee Bucks,11,0,11.5,230.0,126.5,3168.5
2021,post,Alex Caruso,SG,27,Chicago Bulls,4,4,28.3,252.0,113.2,5267.5
2021,post,Marquese Chriss,PF,24,Dallas Mavericks,8,0,3.8,292.0,30.4,5343.3
2021,post,Brandon Clarke,PF,25,Memphis Grizzlies,12,0,24.7,183.0,296.4,3972.1999999999994
2021,post,Jordan Clarkson,SG,29,Utah Jazz,6,0,28.3,637.0,169.8,16965.4
2021,post,Nic Claxton,C,22,Brooklyn Nets,4,0,24.5,106.0,98.0,1885.2
2021,post,John Collins,PF,24,Atlanta Hawks,5,4,24.4,311.0,122.0,9059.7
2021,post,Mike Conley,PG,34,Utah Jazz,6,6,29.0,647.0,174.0,20769.500000000004
2021,post,Pat Connaughton,SF,29,Milwaukee Bucks,12,0,26.5,478.0,318.0,8846.1
2021,post,DeMarcus Cousins,C,31,Denver Nuggets,5,0,11.4,524.0,57.0,15439.3
2021,post,Torrey Craig,SF,31,Phoenix Suns,9,0,7.7,355.0,69.3,6575.8
2021,post,Jae Crowder,PF,31,Phoenix Suns,13,13,29.5,829.0,383.5,21368.5
2021,post,Jarrett Culver,SG,22,Memphis Grizzlies,3,0,7.3,134.0,21.9,2342.2
2021,post,Seth Curry,SG,31,Brooklyn Nets,4,4,33.0,411.0,132.0,10362.699999999997
2021,post,Stephen Curry,PG,33,Golden State Warriors,22,18,34.7,758.0,763.4000000000001,26484.6
2021,post,Dewayne Dedmon,C,32,Miami Heat,14,0,9.9,493.0,138.6,8625.8
2021,post,DeMar DeRozan,PF,32,Chicago Bulls,5,5,40.6,793.0,203.0,28230.0
2021,post,Gorgui Dieng,C,32,Atlanta Hawks,2,0,5.0,602.0,10.0,12340.500000000002
2021,post,Spencer Dinwiddie,PG,28,Dallas Mavericks,18,3,27.8,393.0,500.40000000000003,10340.300000000001
2021,post,Luka Doncic,PG,22,Dallas Mavericks,15,15,36.8,277.0,552.0,9428.3
2021,post,Ayo Dosunmu,SG,22,Chicago Bulls,5,1,17.2,77.0,86.0,2109.7999999999997
2021,post,Goran Dragic,PG,35,Brooklyn Nets,4,0,19.8,657.0,79.2,20866.7
2021,post,Andre Drummond,C,28,Brooklyn Nets,4,4,15.0,731.0,60.0,21629.499999999996
2021,post,Kevin Durant,PF,33,Brooklyn Nets,4,4,44.0,667.0,176.0,24317.8
2021,post,Anthony Edwards,SG,20,Minnesota Timberwolves,6,6,37.8,144.0,226.79999999999998,4780.8
2021,post,Kessler Edwards,SF,21,Brooklyn Nets,2,0,3.5,48.0,7.0,988.8000000000001
2021,post,Joel Embiid,C,27,Philadelphia 76ers,10,10,38.5,362.0,385.0,11357.599999999999
2021,post,Dorian Finney-Smith,PF,28,Dallas Mavericks,18,18,38.2,407.0,687.6,11228.699999999999
2021,post,Malik Fitts,PF,24,Boston Celtics,9,0,1.8,18.0,16.2,74.1
2021,post,Malachi Flynn,PG,23,Toronto Raptors,6,0,6.0,91.0,36.0,1462.6999999999998
2021,post,Bryn Forbes,SG,28,Denver Nuggets,5,0,15.2,443.0,76.0,8928.5
2021,post,Danilo Gallinari,PF,33,Atlanta Hawks,5,3,22.4,545.0,112.0,16027.4
2021,post,Rudy Gobert,C,29,Utah Jazz,6,6,32.8,654.0,196.79999999999998,19723.100000000002
2021,post,Aaron Gordon,PF,26,Denver Nuggets,5,5,32.0,543.0,160.0,15744.3
2021,post,Devonte' Graham,PG,26,New Orleans Pelicans,6,0,10.0,240.0,60.0,6706.9
2021,post,Danny Green,SF,34,Philadelphia 76ers,12,12,26.6,860.0,319.20000000000005,22627.2
2021,post,Draymond Green,PF,31,Golden State Warriors,22,22,32.0,808.0,704.0,23890.500000000004
2021,post,JaMychal Green,PF,31,Denver Nuggets,5,0,13.8,531.0,69.0,10880.199999999999
2021,post,Javonte Green,SF,28,Chicago Bulls,5,1,14.4,155.0,72.0,2468.9
2021,post,Jeff Green,PF,35,Denver Nuggets,5,5,22.6,799.0,113.0,21596.8
2021,post,Josh Green,SG,21,Dallas Mavericks,16,0,7.6,107.0,121.6,1487.1
2021,post,Blake Griffin,C,32,Brooklyn Nets,2,0,12.5,630.0,25.0,20113.6
2021,post,James Harden,PG,32,Philadelphia 76ers,12,12,39.9,816.0,478.79999999999995,30299.8
2021,post,Tobias Harris,PF,29,Philadelphia 76ers,12,12,38.8,743.0,465.59999999999997,24323.299999999996
2021,post,Sam Hauser,SF,24,Boston Celtics,7,0,2.1,26.0,14.700000000000001,158.6
2021,post,Jaxson Hayes,C,21,New Orleans Pelicans,6,6,13.8,194.0,82.80000000000001,3447.6
2021,post,Juancho Hernangomez,PF,26,Utah Jazz,6,0,9.3,302.0,55.800000000000004,4672.5
2021,post,Willy Hernangomez,C,27,New Orleans Pelicans,1,0,2.0,306.0,2.0,4692.299999999999
2021,post,Tyler Herro,SG,22,Miami Heat,15,0,25.4,200.0,381.0,6093.6
2021,post,Haywood Highsmith,SF,25,Miami Heat,8,0,3.9,24.0,31.2,203.4
2021,post,George Hill,PG,35,Milwaukee Bucks,5,0,15.2,696.0,76.0,20007.7
2021,post,Aaron Holiday,PG,25,Phoenix Suns,6,0,3.3,252.0,19.799999999999997,4542.299999999999
2021,post,Jrue Holiday,PG,31,Milwaukee Bucks,12,12,38.6,654.0,463.20000000000005,22274.399999999998
2021,post,Al Horford,C,35,Boston Celtics,23,23,35.4,715.0,814.1999999999999,22709.800000000003
2021,post,Danuel House Jr.,SF,28,Utah Jazz,6,0,18.7,220.0,112.19999999999999,5376.3
2021,post,Kevin Huerter,SF,23,Atlanta Hawks,5,5,30.8,292.0,154.0,8679.5
2021,post,De'Andre Hunter,SF,24,Atlanta Hawks,5,5,35.0,144.0,175.0,4425.9
2021,post,Bones Hyland,SG,21,Denver Nuggets,5,0,17.4,69.0,87.0,1311.0
2021,post,Serge Ibaka,C,32,Milwaukee Bucks,6,0,3.7,785.0,22.200000000000003,22507.6
2021,post,Andre Iguodala,SF,38,Golden State Warriors,7,0,8.7,743.0,60.89999999999999,20000.800000000003
2021,post,Brandon Ingram,SF,24,New Orleans Pelicans,6,6,39.3,368.0,235.79999999999998,12073.4
2021,post,Kyrie Irving,PG,29,Brooklyn Nets,4,4,42.5,630.0,170.0,21796.8
2021,post,Jaren Jackson Jr.,PF,22,Memphis Grizzlies,12,12,27.7,209.0,332.4,5663.200000000001
2021,post,Isaiah Joe,SG,22,Philadelphia 76ers,7,0,2.1,100.0,14.700000000000001,1001.0
2021,post,Cameron Johnson,PF,25,Phoenix Suns,13,3,24.6,204.0,319.8,4866.3
2021,post,Jalen Johnson,PF,20,Atlanta Hawks,2,0,4.5,22.0,9.0,121.0
2021,post,Nikola Jokic,C,26,Denver Nuggets,5,5,34.2,570.0,171.0,17623.600000000002
2021,post,Derrick Jones Jr.,PF,24,Chicago Bulls,5,0,11.8,297.0,59.0,5638.4
2021,post,Herbert Jones,PF,23,New Orleans Pelicans,6,6,37.7,78.0,226.20000000000002,2332.2
2021,post,Tyus Jones,PG,25,Memphis Grizzlies,12,3,21.8,464.0,261.6,8482.3
2021,post,DeAndre Jordan,C,33,Philadelphia 76ers,3,2,10.3,757.0,30.900000000000002,21971.0
2021,post,Maxi Kleber,PF,30,Dallas Mavericks,18,0,25.4,339.0,457.2,7782.900000000001
2021,post,Kevin Knox,SF,22,Atlanta Hawks,2,0,4.5,213.0,9.0,4011.5
2021,post,John Konchar,SG,25,Memphis Grizzlies,8,0,7.0,135.0,56.0,2048.5
2021,post,Furkan Korkmaz,SG,24,Philadelphia 76ers,9,0,6.8,277.0,61.199999999999996,5067.8
2021,post,Luke Kornet,C,26,Boston Celtics,9,0,2.1,150.0,18.900000000000002,2121.7
2021,post,Jonathan Kuminga,SF,19,Golden State Warriors,16,3,8.6,70.0,137.6,1183.0
2021,post,Zach LaVine,SG,26,Chicago Bulls,4,4,38.3,478.0,153.2,15223.699999999999
2021,post,Damion Lee,SG,29,Golden State Warriors,16,0,7.8,216.0,124.8,4529.9
2021,post,Kevon Looney,C,25,Golden State Warriors,22,13,20.4,409.0,448.79999999999995,6827.2
2021,post,Brook Lopez,C,33,Milwaukee Bucks,12,12,27.7,678.0,332.4,19569.7
2021,post,Kyle Lowry,PG,35,Miami Heat,10,10,29.5,748.0,295.0,26086.699999999997
2021,post,Timothe Luwawu-Cabarrot,SF,26,Atlanta Hawks,4,0,5.5,339.0,22.0,5406.099999999999
2021,post,Boban Marjanovic,C,33,Dallas Mavericks,3,0,2.0,314.0,6.0,2949.2999999999997
2021,post,Naji Marshall,SF,24,New Orleans Pelicans,6,0,9.3,87.0,55.800000000000004,1437.8
2021,post,Caleb Martin,SF,26,Miami Heat,17,0,12.3,131.0,209.10000000000002,2507.0
2021,post,Wesley Matthews,SG,35,Milwaukee Bucks,12,12,28.8,704.0,345.6,21402.999999999996
2021,post,Tyrese Maxey,PG,21,Philadelphia 76ers,12,12,40.4,148.0,484.79999999999995,3736.8
2021,post,Skylar Mays,SG,24,Atlanta Hawks,2,0,4.5,68.0,9.0,508.6
2021,post,CJ McCollum,PG,30,New Orleans Pelicans,6,6,39.0,647.0,234.0,20626.3
2021,post,Jaden McDaniels,PF,21,Minnesota Timberwolves,6,0,21.7,133.0,130.2,3318.0
2021,post,JaVale McGee,C,34,Phoenix Suns,12,0,11.1,601.0,133.2,8740.2
2021,post,Jordan McLaughlin,PG,25,Minnesota Timberwolves,5,0,16.6,143.0,83.0,2428.4
2021,post,De'Anthony Melton,SG,23,Memphis Grizzlies,10,0,17.0,240.0,170.0,4940.299999999999
2021,post,Khris Middleton,SF,30,Milwaukee Bucks,2,2,36.0,718.0,72.0,23228.300000000003
2021,post,Patty Mills,SG,33,Brooklyn Nets,4,0,18.0,807.0,72.0,17332.3
2021,post,Paul Millsap,C,36,Philadelphia 76ers,1,0,6.0,704.0,6.0,20507.9
2021,post,Shake Milton,SG,25,Philadelphia 76ers,12,0,13.2,194.0,158.39999999999998,3957.7999999999997
2021,post,Donovan Mitchell,SG,25,Utah Jazz,6,6,38.2,378.0,229.20000000000002,12849.299999999997
2021,post,Greg Monroe,C,31,Minnesota Timberwolves,2,0,3.5,527.0,7.0,13707.1
2021,post,Moses Moody,SG,19,Golden State Warriors,13,0,8.1,52.0,105.3,608.4
2021,post,Ja Morant,PG,22,Memphis Grizzlies,9,9,37.6,192.0,338.40000000000003,6220.5
2021,post,Juwan Morgan,PF,24,Boston Celtics,9,0,1.7,61.0,15.299999999999999,405.4
2021,post,Markieff Morris,PF,32,Miami Heat,1,0,3.0,701.0,3.0,17542.6
2021,post,Monte Morris,PG,26,Denver Nuggets,5,5,31.2,323.0,156.0,7981.0
2021,post,Trey Murphy III,SF,21,New Orleans Pelicans,6,0,20.0,62.0,120.0,861.8000000000001
2021,post,Svi Mykhailiuk,SF,24,Toronto Raptors,3,0,1.7,220.0,5.1,3750.0000000000005
2021,post,Larry Nance Jr.,PF,29,New Orleans Pelicans,6,0,21.7,416.0,130.2,9836.000000000002
2021,post,Aaron Nesmith,SF,22,Boston Celtics,15,0,3.5,103.0,52.5,1314.0
2021,post,Georges Niang,PF,28,Philadelphia 76ers,12,0,16.5,328.0,198.0,4744.299999999999
2021,post,Zeke Nnaji,PF,21,Denver Nuggets,2,0,4.5,88.0,9.0,1114.0
2021,post,Jaylen Nowell,SG,22,Minnesota Timberwolves,1,0,12.0,119.0,12.0,1885.1
2021,post,Frank Ntilikina,SG,23,Dallas Mavericks,12,0,10.4,272.0,124.80000000000001,4808.5
2021,post,Jordan Nwora,SF,23,Milwaukee Bucks,8,0,2.5,97.0,20.0,1488.2
2021,post,Royce O'Neale,SF,28,Utah Jazz,6,6,31.3,404.0,187.8,10571.4
2021,post,Josh Okogie,SG,23,Minnesota Timberwolves,1,0,2.0,244.0,2.0,5016.0
2021,post,Onyeka Okongwu,C,21,Atlanta Hawks,5,1,21.6,116.0,108.0,1759.1999999999998
2021,post,Victor Oladipo,SG,29,Miami Heat,15,1,24.5,478.0,367.5,15702.6
2021,post,Eric Paschall,PF,25,Utah Jazz,4,0,6.0,158.0,24.0,3088.6
2021,post,Chris Paul,PG,36,Phoenix Suns,13,13,34.5,765.0,448.5,25330.299999999996
2021,post,Cameron Payne,PG,27,Phoenix Suns,13,0,13.2,312.0,171.6,5477.0
2021,post,Elfrid Payton,PG,27,Phoenix Suns,2,0,4.0,502.0,8.0,13405.8
2021,post,Gary Payton II,SG,29,Golden State Warriors,12,2,16.9,142.0,202.79999999999998,2057.4
2021,post,Jordan Poole,SG,22,Golden State Warriors,22,5,27.5,184.0,605.0,4546.2
2021,post,Otto Porter Jr.,PF,28,Golden State Warriors,19,3,19.5,535.0,370.5,14009.6
2021,post,Bobby Portis,C,26,Milwaukee Bucks,12,5,24.8,479.0,297.6,10327.5
2021,post,Dwight Powell,C,30,Dallas Mavericks,18,18,13.8,524.0,248.4,9841.800000000001
2021,post,Taurean Prince,PF,27,Minnesota Timberwolves,5,0,13.0,376.0,65.0,9119.6
2021,post,Payton Pritchard,PG,24,Boston Celtics,24,0,12.9,142.0,309.6,2335.3
2021,post,Paul Reed,C,22,Philadelphia 76ers,12,0,11.7,67.0,140.39999999999998,488.1
2021,post,Naz Reid,C,22,Minnesota Timberwolves,5,0,10.8,177.0,54.0,3055.6000000000004
2021,post,Austin Rivers,SG,29,Denver Nuggets,5,0,21.6,710.0,108.0,17062.500000000004
2021,post,Duncan Robinson,SG,27,Miami Heat,13,0,12.2,264.0,158.6,7336.1
2021,post,D'Angelo Russell,PG,25,Minnesota Timberwolves,6,6,32.7,429.0,196.20000000000002,12622.4
2021,post,Landry Shamet,SG,24,Phoenix Suns,12,0,16.0,293.0,192.0,6715.099999999999
2021,post,Day'Ron Sharpe,PF,20,Brooklyn Nets,1,0,0.0,32.0,0.0,390.4
2021,post,Pascal Siakam,PF,27,Toronto Raptors,6,6,43.3,447.0,259.79999999999995,13278.099999999999
2021,post,Marcus Smart,PG,27,Boston Celtics,21,21,36.2,587.0,760.2,17615.6
2021,post,Jaden Springer,SG,19,Philadelphia 76ers,5,0,2.6,2.0,13.0,6.0
2021,post,Nik Stauskas,SG,28,Boston Celtics,13,0,1.8,343.0,23.400000000000002,6703.8
2021,post,Max Strus,SF,25,Miami Heat,18,18,29.1,111.0,523.8000000000001,2103.4
2021,post,Jayson Tatum,SF,23,Boston Celtics,24,24,41.0,415.0,984.0,14032.800000000001
2021,post,Garrett Temple,SG,35,New Orleans Pelicans,1,0,2.0,664.0,2.0,14452.599999999999
2021,post,Daniel Theis,C,29,Boston Celtics,16,5,12.5,330.0,200.0,6517.400000000001
2021,post,Cam Thomas,SG,20,Brooklyn Nets,1,0,0.0,67.0,0.0,1179.2
2021,post,Klay Thompson,SG,31,Golden State Warriors,22,22,36.0,704.0,792.0,24243.799999999996
2021,post,Tristan Thompson,C,30,Chicago Bulls,5,0,7.6,753.0,38.0,20590.100000000002
2021,post,Matisse Thybulle,SG,24,Philadelphia 76ers,9,0,15.2,212.0,136.79999999999998,4564.799999999999
2021,post,Xavier Tillman Sr.,PF,23,Memphis Grizzlies,9,6,15.4,115.0,138.6,1803.1999999999998
2021,post,Juan Toscano-Anderson,SF,28,Golden State Warriors,14,0,3.5,139.0,49.0,2372.2
2021,post,Karl-Anthony Towns,C,26,Minnesota Timberwolves,6,6,37.0,487.0,222.0,16651.4
2021,post,Gary Trent Jr.,SG,23,Toronto Raptors,6,6,33.2,209.0,199.20000000000002,5847.6
2021,post,P.J. Tucker,PF,36,Miami Heat,18,18,28.3,833.0,509.40000000000003,24795.600000000002
2021,post,Rayjon Tucker,SG,24,Milwaukee Bucks,8,0,2.4,42.0,19.2,314.6
2021,post,Jonas Valanciunas,C,29,New Orleans Pelicans,6,6,29.2,743.0,175.2,19412.1
2021,post,Jarred Vanderbilt,PF,22,Minnesota Timberwolves,6,6,21.5,169.0,129.0,3139.8
2021,post,Fred VanVleet,PG,27,Toronto Raptors,4,4,35.0,396.0,140.0,11027.2
2021,post,Luca Vildoza,PG,26,Milwaukee Bucks,7,0,2.4,0.0,16.8,0.0
2021,post,Gabe Vincent,PG,25,Miami Heat,18,8,23.5,131.0,423.0,2343.1
2021,post,Nikola Vucevic,C,31,Chicago Bulls,5,5,36.2,700.0,181.0,22377.5
2021,post,Ish Wainright,PF,27,Phoenix Suns,7,0,3.7,45.0,25.900000000000002,360.0
2021,post,Yuta Watanabe,SF,27,Toronto Raptors,4,0,2.5,121.0,10.0,1448.0
2021,post,Coby White,PG,21,Chicago Bulls,5,0,19.6,195.0,98.0,5507.299999999999
2021,post,Derrick White,SG,27,Boston Celtics,23,3,25.4,273.0,584.1999999999999,7019.8
2021,post,Hassan Whiteside,C,32,Utah Jazz,6,0,10.8,512.0,64.80000000000001,13015.400000000001
2021,post,Andrew Wiggins,SF,26,Golden State Warriors,22,22,34.9,603.0,767.8,21093.5
2021,post,Grant Williams,PF,23,Boston Celtics,24,5,27.3,231.0,655.2,4288.0
2021,post,Patrick Williams,PF,20,Chicago Bulls,5,5,30.6,88.0,153.0,2402.5
2021,post,Robert Williams,C,24,Boston Celtics,17,15,23.2,193.0,394.4,3666.9000000000005
2021,post,Ziaire Williams,SF,20,Memphis Grizzlies,10,1,16.8,62.0,168.0,1345.3999999999999
2021,post,Delon Wright,SG,29,Atlanta Hawks,5,0,27.4,443.0,137.0,8983.999999999998
2021,post,Thaddeus Young,PF,33,Toronto Raptors,6,0,14.5,745.0,87.0,22308.999999999996
2021,post,Trae Young,PG,23,Atlanta Hawks,5,5,37.2,296.0,186.0,9999.6
2021,post,Omer Yurtseven,C,23,Miami Heat,9,0,4.2,56.0,37.800000000000004,705.6
2022,regular,Precious Achiuwa,C,23,Toronto Raptors,55,12,20.7,143.0,1138.5,2639.7000000000003
2022,regular,Steven Adams,C,29,Memphis Grizzlies,42,42,27.0,730.0,1134.0,19546.199999999997
2022,regular,Bam Adebayo,C,25,Miami Heat,75,75,34.6,389.0,2595.0,11180.199999999999
2022,regular,Ochai Agbaji,SG,22,Utah Jazz,59,22,20.5,0.0,1209.5,0.0
2022,regular,Santi Aldama,PF,22,Memphis Grizzlies,77,20,21.8,32.0,1678.6000000000001,361.60000000000014
2022,regular,Nickeil Alexander-Walker,SG,24,TOT,59,3,15.0,159.0,885.0,3073.6
2022,regular,Grayson Allen,SG,27,Milwaukee Bucks,72,70,27.4,211.0,1972.8,4629.0
2022,regular,Jarrett Allen,C,24,Cleveland Cavaliers,68,68,32.6,350.0,2216.8,9306.600000000002
2022,regular,Jose Alvarado,PG,24,New Orleans Pelicans,61,10,21.5,60.0,1311.5,948.5999999999999
2022,regular,Kyle Anderson,PF,29,Minnesota Timberwolves,69,46,28.4,552.0,1959.6,11344.3
2022,regular,Giannis Antetokounmpo,PF,28,Milwaukee Bucks,63,63,32.1,732.0,2022.3000000000002,24119.6
2022,regular,Thanasis Antetokounmpo,PF,30,Milwaukee Bucks,37,0,5.6,148.0,207.2,1229.6
2022,regular,Cole Anthony,PG,22,Orlando Magic,60,4,25.9,112.0,1554.0,3334.2
2022,regular,OG Anunoby,SF,25,Toronto Raptors,67,67,35.6,328.0,2385.2000000000003,8904.3
2022,regular,Ryan Arcidiacono,PG,28,TOT,20,4,8.6,217.0,172.0,3717.8
