Team,Year,Game_num,Date,Away_flag,Opponent,OT_flag
New Orleans Pelicans,2016,25,2016-12-11,@,Phoenix Suns,OT
New Orleans Pelicans,2016,26,2016-12-13,,Golden State Warriors,
New Orleans Pelicans,2016,27,2016-12-15,,Indiana Pacers,
New Orleans Pelicans,2016,28,2016-12-16,@,Houston Rockets,
New Orleans Pelicans,2016,29,2016-12-18,@,San Antonio Spurs,
New Orleans Pelicans,2016,30,2016-12-20,@,Philadelphia 76ers,
New Orleans Pelicans,2016,31,2016-12-21,,Oklahoma City Thunder,
New Orleans Pelicans,2016,32,2016-12-23,,Miami Heat,
New Orleans Pelicans,2016,33,2016-12-26,,Dallas Mavericks,
New Orleans Pelicans,2016,34,2016-12-28,,Los Angeles Clippers,
New Orleans Pelicans,2016,35,2016-12-30,,New York Knicks,
New Orleans Pelicans,2016,36,2017-01-02,@,Cleveland Cavaliers,
New Orleans Pelicans,2016,37,2017-01-05,,Atlanta Hawks,
New Orleans Pelicans,2016,38,2017-01-07,@,Boston Celtics,
New Orleans Pelicans,2016,39,2017-01-09,@,New York Knicks,
New Orleans Pelicans,2016,40,2017-01-12,@,Brooklyn Nets,
New Orleans Pelicans,2016,41,2017-01-14,@,Chicago Bulls,
New Orleans Pelicans,2016,42,2017-01-16,@,Indiana Pacers,
New Orleans Pelicans,2016,43,2017-01-18,,Orlando Magic,
New Orleans Pelicans,2016,44,2017-01-20,,Brooklyn Nets,
New Orleans Pelicans,2016,45,2017-01-23,,Cleveland Cavaliers,
New Orleans Pelicans,2016,46,2017-01-25,,Oklahoma City Thunder,
New Orleans Pelicans,2016,47,2017-01-27,,San Antonio Spurs,
New Orleans Pelicans,2016,48,2017-01-29,,Washington Wizards,
New Orleans Pelicans,2016,49,2017-01-31,@,Toronto Raptors,OT
New Orleans Pelicans,2016,50,2017-02-01,@,Detroit Pistons,
New Orleans Pelicans,2016,51,2017-02-04,@,Washington Wizards,
New Orleans Pelicans,2016,52,2017-02-06,,Phoenix Suns,
New Orleans Pelicans,2016,53,2017-02-08,,Utah Jazz,
New Orleans Pelicans,2016,54,2017-02-10,@,Minnesota Timberwolves,
New Orleans Pelicans,2016,55,2017-02-12,@,Sacramento Kings,
New Orleans Pelicans,2016,56,2017-02-13,@,Phoenix Suns,
New Orleans Pelicans,2016,57,2017-02-15,@,Memphis Grizzlies,
New Orleans Pelicans,2016,58,2017-02-23,,Houston Rockets,
New Orleans Pelicans,2016,59,2017-02-25,@,Dallas Mavericks,
New Orleans Pelicans,2016,60,2017-02-26,@,Oklahoma City Thunder,
New Orleans Pelicans,2016,61,2017-03-01,,Detroit Pistons,
New Orleans Pelicans,2016,62,2017-03-03,,San Antonio Spurs,OT
New Orleans Pelicans,2016,63,2017-03-05,@,Los Angeles Lakers,
New Orleans Pelicans,2016,64,2017-03-06,@,Utah Jazz,
New Orleans Pelicans,2016,65,2017-03-08,,Toronto Raptors,
New Orleans Pelicans,2016,66,2017-03-11,@,Charlotte Hornets,OT
New Orleans Pelicans,2016,67,2017-03-14,,Portland Trail Blazers,
New Orleans Pelicans,2016,68,2017-03-15,@,Miami Heat,
New Orleans Pelicans,2016,69,2017-03-17,,Houston Rockets,
New Orleans Pelicans,2016,70,2017-03-19,,Minnesota Timberwolves,
New Orleans Pelicans,2016,71,2017-03-21,,Memphis Grizzlies,
New Orleans Pelicans,2016,72,2017-03-24,@,Houston Rockets,
New Orleans Pelicans,2016,73,2017-03-26,@,Denver Nuggets,
New Orleans Pelicans,2016,74,2017-03-27,@,Utah Jazz,
New Orleans Pelicans,2016,75,2017-03-29,,Dallas Mavericks,
New Orleans Pelicans,2016,76,2017-03-31,,Sacramento Kings,
New Orleans Pelicans,2016,77,2017-04-02,,Chicago Bulls,
New Orleans Pelicans,2016,78,2017-04-04,,Denver Nuggets,
New Orleans Pelicans,2016,79,2017-04-07,@,Denver Nuggets,
New Orleans Pelicans,2016,80,2017-04-08,@,Golden State Warriors,
New Orleans Pelicans,2016,81,2017-04-11,@,Los Angeles Lakers,
New Orleans Pelicans,2016,82,2017-04-12,@,Portland Trail Blazers,
New Orleans Pelicans,2017,1,2017-10-18,@,Memphis Grizzlies,
New Orleans Pelicans,2017,2,2017-10-20,,Golden State Warriors,
New Orleans Pelicans,2017,3,2017-10-22,@,Los Angeles Lakers,
New Orleans Pelicans,2017,4,2017-10-24,@,Portland Trail Blazers,
New Orleans Pelicans,2017,5,2017-10-26,@,Sacramento Kings,
New Orleans Pelicans,2017,6,2017-10-28,,Cleveland Cavaliers,
New Orleans Pelicans,2017,7,2017-10-30,,Orlando Magic,
New Orleans Pelicans,2017,8,2017-11-01,,Minnesota Timberwolves,
New Orleans Pelicans,2017,9,2017-11-03,@,Dallas Mavericks,
New Orleans Pelicans,2017,10,2017-11-04,@,Chicago Bulls,OT
New Orleans Pelicans,2017,11,2017-11-07,@,Indiana Pacers,
New Orleans Pelicans,2017,12,2017-11-09,@,Toronto Raptors,
New Orleans Pelicans,2017,13,2017-11-11,,Los Angeles Clippers,
New Orleans Pelicans,2017,14,2017-11-13,,Atlanta Hawks,
New Orleans Pelicans,2017,15,2017-11-15,,Toronto Raptors,
New Orleans Pelicans,2017,16,2017-11-17,@,Denver Nuggets,
New Orleans Pelicans,2017,17,2017-11-20,,Oklahoma City Thunder,
New Orleans Pelicans,2017,18,2017-11-22,,San Antonio Spurs,
New Orleans Pelicans,2017,19,2017-11-24,@,Phoenix Suns,
New Orleans Pelicans,2017,20,2017-11-25,@,Golden State Warriors,
New Orleans Pelicans,2017,21,2017-11-29,,Minnesota Timberwolves,
New Orleans Pelicans,2017,22,2017-12-01,@,Utah Jazz,
New Orleans Pelicans,2017,23,2017-12-02,@,Portland Trail Blazers,
New Orleans Pelicans,2017,24,2017-12-04,,Golden State Warriors,
New Orleans Pelicans,2017,25,2017-12-06,,Denver Nuggets,
New Orleans Pelicans,2017,26,2017-12-08,,Sacramento Kings,OT
New Orleans Pelicans,2017,27,2017-12-10,,Philadelphia 76ers,
New Orleans Pelicans,2017,28,2017-12-11,@,Houston Rockets,
New Orleans Pelicans,2017,29,2017-12-13,,Milwaukee Bucks,
New Orleans Pelicans,2017,30,2017-12-15,@,Denver Nuggets,OT
New Orleans Pelicans,2017,31,2017-12-19,@,Washington Wizards,
New Orleans Pelicans,2017,32,2017-12-22,@,Orlando Magic,
New Orleans Pelicans,2017,33,2017-12-23,@,Miami Heat,
New Orleans Pelicans,2017,34,2017-12-27,,Brooklyn Nets,
New Orleans Pelicans,2017,35,2017-12-29,,Dallas Mavericks,
New Orleans Pelicans,2017,36,2017-12-30,,New York Knicks,
New Orleans Pelicans,2017,37,2018-01-03,@,Utah Jazz,
New Orleans Pelicans,2017,38,2018-01-06,@,Minnesota Timberwolves,
New Orleans Pelicans,2017,39,2018-01-08,,Detroit Pistons,
New Orleans Pelicans,2017,40,2018-01-10,@,Memphis Grizzlies,
New Orleans Pelicans,2017,41,2018-01-12,,Portland Trail Blazers,
New Orleans Pelicans,2017,42,2018-01-14,@,New York Knicks,OT
New Orleans Pelicans,2017,43,2018-01-16,@,Boston Celtics,OT
New Orleans Pelicans,2017,44,2018-01-17,@,Atlanta Hawks,
New Orleans Pelicans,2017,45,2018-01-20,,Memphis Grizzlies,
New Orleans Pelicans,2017,46,2018-01-22,,Chicago Bulls,2OT
New Orleans Pelicans,2017,47,2018-01-24,@,Charlotte Hornets,
New Orleans Pelicans,2017,48,2018-01-26,,Houston Rockets,
New Orleans Pelicans,2017,49,2018-01-28,,Los Angeles Clippers,
New Orleans Pelicans,2017,50,2018-01-30,,Sacramento Kings,
New Orleans Pelicans,2017,51,2018-02-02,@,Oklahoma City Thunder,
New Orleans Pelicans,2017,52,2018-02-03,@,Minnesota Timberwolves,
New Orleans Pelicans,2017,53,2018-02-05,,Utah Jazz,
New Orleans Pelicans,2017,54,2018-02-09,@,Philadelphia 76ers,
New Orleans Pelicans,2017,55,2018-02-10,@,Brooklyn Nets,2OT
New Orleans Pelicans,2017,56,2018-02-12,@,Detroit Pistons,
New Orleans Pelicans,2017,57,2018-02-14,,Los Angeles Lakers,
New Orleans Pelicans,2017,58,2018-02-23,,Miami Heat,OT
New Orleans Pelicans,2017,59,2018-02-25,@,Milwaukee Bucks,OT
New Orleans Pelicans,2017,60,2018-02-26,,Phoenix Suns,
New Orleans Pelicans,2017,61,2018-02-28,@,San Antonio Spurs,
New Orleans Pelicans,2017,62,2018-03-04,@,Dallas Mavericks,
New Orleans Pelicans,2017,63,2018-03-06,@,Los Angeles Clippers,
New Orleans Pelicans,2017,64,2018-03-07,@,Sacramento Kings,
New Orleans Pelicans,2017,65,2018-03-09,,Washington Wizards,
New Orleans Pelicans,2017,66,2018-03-11,,Utah Jazz,
New Orleans Pelicans,2017,67,2018-03-13,,Charlotte Hornets,
New Orleans Pelicans,2017,68,2018-03-15,@,San Antonio Spurs,
New Orleans Pelicans,2017,69,2018-03-17,,Houston Rockets,
New Orleans Pelicans,2017,70,2018-03-18,,Boston Celtics,
New Orleans Pelicans,2017,71,2018-03-20,,Dallas Mavericks,
New Orleans Pelicans,2017,72,2018-03-21,,Indiana Pacers,
New Orleans Pelicans,2017,73,2018-03-22,,Los Angeles Lakers,
New Orleans Pelicans,2017,74,2018-03-24,@,Houston Rockets,
New Orleans Pelicans,2017,75,2018-03-27,,Portland Trail Blazers,
New Orleans Pelicans,2017,76,2018-03-30,@,Cleveland Cavaliers,
New Orleans Pelicans,2017,77,2018-04-01,,Oklahoma City Thunder,
New Orleans Pelicans,2017,78,2018-04-04,,Memphis Grizzlies,
New Orleans Pelicans,2017,79,2018-04-06,@,Phoenix Suns,
New Orleans Pelicans,2017,80,2018-04-07,@,Golden State Warriors,
New Orleans Pelicans,2017,81,2018-04-09,@,Los Angeles Clippers,
New Orleans Pelicans,2017,82,2018-04-11,,San Antonio Spurs,
New Orleans Pelicans,2017,83,2018-04-14,@,Portland Trail Blazers,
New Orleans Pelicans,2017,84,2018-04-17,@,Portland Trail Blazers,
New Orleans Pelicans,2017,85,2018-04-19,,Portland Trail Blazers,
New Orleans Pelicans,2017,86,2018-04-21,,Portland Trail Blazers,
New Orleans Pelicans,2017,87,2018-04-28,@,Golden State Warriors,
New Orleans Pelicans,2017,88,2018-05-01,@,Golden State Warriors,
New Orleans Pelicans,2017,89,2018-05-04,,Golden State Warriors,
New Orleans Pelicans,2017,90,2018-05-06,,Golden State Warriors,
New Orleans Pelicans,2017,91,2018-05-08,@,Golden State Warriors,
New Orleans Pelicans,2018,1,2018-10-17,@,Houston Rockets,
New Orleans Pelicans,2018,2,2018-10-19,,Sacramento Kings,
New Orleans Pelicans,2018,3,2018-10-23,,Los Angeles Clippers,
New Orleans Pelicans,2018,4,2018-10-26,,Brooklyn Nets,
New Orleans Pelicans,2018,5,2018-10-27,,Utah Jazz,
New Orleans Pelicans,2018,6,2018-10-29,@,Denver Nuggets,
New Orleans Pelicans,2018,7,2018-10-31,@,Golden State Warriors,
New Orleans Pelicans,2018,8,2018-11-01,@,Portland Trail Blazers,
New Orleans Pelicans,2018,9,2018-11-03,@,San Antonio Spurs,
New Orleans Pelicans,2018,10,2018-11-05,@,Oklahoma City Thunder,
New Orleans Pelicans,2018,11,2018-11-07,,Chicago Bulls,
New Orleans Pelicans,2018,12,2018-11-10,,Phoenix Suns,
New Orleans Pelicans,2018,13,2018-11-12,@,Toronto Raptors,
New Orleans Pelicans,2018,14,2018-11-14,@,Minnesota Timberwolves,
New Orleans Pelicans,2018,15,2018-11-16,,New York Knicks,
New Orleans Pelicans,2018,16,2018-11-17,,Denver Nuggets,
New Orleans Pelicans,2018,17,2018-11-19,,San Antonio Spurs,
New Orleans Pelicans,2018,18,2018-11-21,@,Philadelphia 76ers,
New Orleans Pelicans,2018,19,2018-11-23,@,New York Knicks,
New Orleans Pelicans,2018,20,2018-11-24,@,Washington Wizards,
New Orleans Pelicans,2018,21,2018-11-26,,Boston Celtics,
New Orleans Pelicans,2018,22,2018-11-28,,Washington Wizards,
New Orleans Pelicans,2018,23,2018-11-30,@,Miami Heat,
New Orleans Pelicans,2018,24,2018-12-02,@,Charlotte Hornets,
New Orleans Pelicans,2018,25,2018-12-03,,Los Angeles Clippers,
New Orleans Pelicans,2018,26,2018-12-05,,Dallas Mavericks,
New Orleans Pelicans,2018,27,2018-12-07,,Memphis Grizzlies,
New Orleans Pelicans,2018,28,2018-12-09,@,Detroit Pistons,
New Orleans Pelicans,2018,29,2018-12-10,@,Boston Celtics,
New Orleans Pelicans,2018,30,2018-12-12,,Oklahoma City Thunder,
New Orleans Pelicans,2018,31,2018-12-16,,Miami Heat,
New Orleans Pelicans,2018,32,2018-12-19,@,Milwaukee Bucks,
New Orleans Pelicans,2018,33,2018-12-21,@,Los Angeles Lakers,
New Orleans Pelicans,2018,34,2018-12-23,@,Sacramento Kings,
New Orleans Pelicans,2018,35,2018-12-26,@,Dallas Mavericks,
New Orleans Pelicans,2018,36,2018-12-28,,Dallas Mavericks,
New Orleans Pelicans,2018,37,2018-12-29,,Houston Rockets,
New Orleans Pelicans,2018,38,2018-12-31,,Minnesota Timberwolves,
New Orleans Pelicans,2018,39,2019-01-02,@,Brooklyn Nets,
New Orleans Pelicans,2018,40,2019-01-05,@,Cleveland Cavaliers,
New Orleans Pelicans,2018,41,2019-01-07,,Memphis Grizzlies,
New Orleans Pelicans,2018,42,2019-01-09,,Cleveland Cavaliers,
New Orleans Pelicans,2018,43,2019-01-12,@,Minnesota Timberwolves,
New Orleans Pelicans,2018,44,2019-01-14,@,Los Angeles Clippers,
New Orleans Pelicans,2018,45,2019-01-16,@,Golden State Warriors,
New Orleans Pelicans,2018,46,2019-01-18,@,Portland Trail Blazers,
New Orleans Pelicans,2018,47,2019-01-21,@,Memphis Grizzlies,
New Orleans Pelicans,2018,48,2019-01-23,,Detroit Pistons,
New Orleans Pelicans,2018,49,2019-01-24,@,Oklahoma City Thunder,
New Orleans Pelicans,2018,50,2019-01-26,,San Antonio Spurs,
New Orleans Pelicans,2018,51,2019-01-29,@,Houston Rockets,
New Orleans Pelicans,2018,52,2019-01-30,,Denver Nuggets,
New Orleans Pelicans,2018,53,2019-02-02,@,San Antonio Spurs,
New Orleans Pelicans,2018,54,2019-02-04,,Indiana Pacers,
New Orleans Pelicans,2018,55,2019-02-06,@,Chicago Bulls,
New Orleans Pelicans,2018,56,2019-02-08,,Minnesota Timberwolves,
New Orleans Pelicans,2018,57,2019-02-09,@,Memphis Grizzlies,
New Orleans Pelicans,2018,58,2019-02-12,,Orlando Magic,
New Orleans Pelicans,2018,59,2019-02-14,,Oklahoma City Thunder,
New Orleans Pelicans,2018,60,2019-02-22,@,Indiana Pacers,
New Orleans Pelicans,2018,61,2019-02-23,,Los Angeles Lakers,
New Orleans Pelicans,2018,62,2019-02-25,,Philadelphia 76ers,
New Orleans Pelicans,2018,63,2019-02-27,@,Los Angeles Lakers,
New Orleans Pelicans,2018,64,2019-03-01,@,Phoenix Suns,
New Orleans Pelicans,2018,65,2019-03-02,@,Denver Nuggets,
New Orleans Pelicans,2018,66,2019-03-04,@,Utah Jazz,
New Orleans Pelicans,2018,67,2019-03-06,,Utah Jazz,
New Orleans Pelicans,2018,68,2019-03-08,,Toronto Raptors,
New Orleans Pelicans,2018,69,2019-03-10,@,Atlanta Hawks,
New Orleans Pelicans,2018,70,2019-03-12,,Milwaukee Bucks,
New Orleans Pelicans,2018,71,2019-03-15,,Portland Trail Blazers,
New Orleans Pelicans,2018,72,2019-03-16,,Phoenix Suns,OT
New Orleans Pelicans,2018,73,2019-03-18,@,Dallas Mavericks,OT
New Orleans Pelicans,2018,74,2019-03-20,@,Orlando Magic,
New Orleans Pelicans,2018,75,2019-03-24,,Houston Rockets,
New Orleans Pelicans,2018,76,2019-03-26,,Atlanta Hawks,
New Orleans Pelicans,2018,77,2019-03-28,,Sacramento Kings,
New Orleans Pelicans,2018,78,2019-03-31,,Los Angeles Lakers,
New Orleans Pelicans,2018,79,2019-04-03,,Charlotte Hornets,
New Orleans Pelicans,2018,80,2019-04-05,@,Phoenix Suns,OT
New Orleans Pelicans,2018,81,2019-04-07,@,Sacramento Kings,
New Orleans Pelicans,2018,82,2019-04-09,,Golden State Warriors,
New Orleans Pelicans,2019,1,2019-10-22,@,Toronto Raptors,OT
New Orleans Pelicans,2019,2,2019-10-25,,Dallas Mavericks,
New Orleans Pelicans,2019,3,2019-10-26,@,Houston Rockets,
New Orleans Pelicans,2019,4,2019-10-28,,Golden State Warriors,
New Orleans Pelicans,2019,5,2019-10-31,,Denver Nuggets,
New Orleans Pelicans,2019,6,2019-11-02,@,Oklahoma City Thunder,
New Orleans Pelicans,2019,7,2019-11-04,@,Brooklyn Nets,
New Orleans Pelicans,2019,8,2019-11-08,,Toronto Raptors,
New Orleans Pelicans,2019,9,2019-11-09,@,Charlotte Hornets,
New Orleans Pelicans,2019,10,2019-11-11,,Houston Rockets,
New Orleans Pelicans,2019,11,2019-11-14,,Los Angeles Clippers,
New Orleans Pelicans,2019,12,2019-11-16,@,Miami Heat,
New Orleans Pelicans,2019,13,2019-11-17,,Golden State Warriors,
New Orleans Pelicans,2019,14,2019-11-19,,Portland Trail Blazers,
New Orleans Pelicans,2019,15,2019-11-21,@,Phoenix Suns,
New Orleans Pelicans,2019,16,2019-11-23,@,Utah Jazz,
New Orleans Pelicans,2019,17,2019-11-24,@,Los Angeles Clippers,
New Orleans Pelicans,2019,18,2019-11-27,,Los Angeles Lakers,
New Orleans Pelicans,2019,19,2019-11-29,@,Oklahoma City Thunder,
New Orleans Pelicans,2019,20,2019-12-01,,Oklahoma City Thunder,
New Orleans Pelicans,2019,21,2019-12-03,,Dallas Mavericks,
New Orleans Pelicans,2019,22,2019-12-05,,Phoenix Suns,OT
New Orleans Pelicans,2019,23,2019-12-07,@,Dallas Mavericks,
New Orleans Pelicans,2019,24,2019-12-09,,Detroit Pistons,
New Orleans Pelicans,2019,25,2019-12-11,@,Milwaukee Bucks,
New Orleans Pelicans,2019,26,2019-12-13,@,Philadelphia 76ers,
New Orleans Pelicans,2019,27,2019-12-15,,Orlando Magic,
New Orleans Pelicans,2019,28,2019-12-17,,Brooklyn Nets,OT
New Orleans Pelicans,2019,29,2019-12-18,@,Minnesota Timberwolves,
New Orleans Pelicans,2019,30,2019-12-20,@,Golden State Warriors,
New Orleans Pelicans,2019,31,2019-12-23,@,Portland Trail Blazers,
New Orleans Pelicans,2019,32,2019-12-25,@,Denver Nuggets,
New Orleans Pelicans,2019,33,2019-12-28,,Indiana Pacers,
New Orleans Pelicans,2019,34,2019-12-29,,Houston Rockets,
New Orleans Pelicans,2019,35,2020-01-03,@,Los Angeles Lakers,
New Orleans Pelicans,2019,36,2020-01-04,@,Sacramento Kings,
New Orleans Pelicans,2019,37,2020-01-06,,Utah Jazz,
New Orleans Pelicans,2019,38,2020-01-08,,Chicago Bulls,
New Orleans Pelicans,2019,39,2020-01-10,@,New York Knicks,
New Orleans Pelicans,2019,40,2020-01-11,@,Boston Celtics,
New Orleans Pelicans,2019,41,2020-01-13,@,Detroit Pistons,OT
New Orleans Pelicans,2019,42,2020-01-16,,Utah Jazz,OT
New Orleans Pelicans,2019,43,2020-01-18,,Los Angeles Clippers,
New Orleans Pelicans,2019,44,2020-01-20,@,Memphis Grizzlies,
New Orleans Pelicans,2019,45,2020-01-22,,San Antonio Spurs,
New Orleans Pelicans,2019,46,2020-01-24,,Denver Nuggets,
New Orleans Pelicans,2019,47,2020-01-26,,Boston Celtics,
New Orleans Pelicans,2019,48,2020-01-28,@,Cleveland Cavaliers,
New Orleans Pelicans,2019,49,2020-01-31,,Memphis Grizzlies,
New Orleans Pelicans,2019,50,2020-02-02,@,Houston Rockets,
New Orleans Pelicans,2019,51,2020-02-04,,Milwaukee Bucks,
New Orleans Pelicans,2019,52,2020-02-06,@,Chicago Bulls,
New Orleans Pelicans,2019,53,2020-02-08,@,Indiana Pacers,
New Orleans Pelicans,2019,54,2020-02-11,,Portland Trail Blazers,
New Orleans Pelicans,2019,55,2020-02-13,,Oklahoma City Thunder,
New Orleans Pelicans,2019,56,2020-02-21,@,Portland Trail Blazers,
New Orleans Pelicans,2019,57,2020-02-23,@,Golden State Warriors,
New Orleans Pelicans,2019,58,2020-02-25,@,Los Angeles Lakers,
New Orleans Pelicans,2019,59,2020-02-28,,Cleveland Cavaliers,
New Orleans Pelicans,2019,60,2020-03-01,,Los Angeles Lakers,
New Orleans Pelicans,2019,61,2020-03-03,,Minnesota Timberwolves,
New Orleans Pelicans,2019,62,2020-03-04,@,Dallas Mavericks,OT
New Orleans Pelicans,2019,63,2020-03-06,,Miami Heat,
New Orleans Pelicans,2019,64,2020-03-08,@,Minnesota Timberwolves,
New Orleans Pelicans,2019,65,2020-07-30,,Utah Jazz,
New Orleans Pelicans,2019,66,2020-08-01,@,Los Angeles Clippers,
New Orleans Pelicans,2019,67,2020-08-03,,Memphis Grizzlies,
New Orleans Pelicans,2019,68,2020-08-06,@,Sacramento Kings,
New Orleans Pelicans,2019,69,2020-08-07,,Washington Wizards,
New Orleans Pelicans,2019,70,2020-08-09,,San Antonio Spurs,
New Orleans Pelicans,2019,71,2020-08-11,@,Sacramento Kings,
New Orleans Pelicans,2019,72,2020-08-13,@,Orlando Magic,
New Orleans Pelicans,2020,1,2020-12-23,@,Toronto Raptors,
New Orleans Pelicans,2020,2,2020-12-25,@,Miami Heat,
New Orleans Pelicans,2020,3,2020-12-27,,San Antonio Spurs,
New Orleans Pelicans,2020,4,2020-12-29,@,Phoenix Suns,
New Orleans Pelicans,2020,5,2020-12-31,@,Oklahoma City Thunder,
New Orleans Pelicans,2020,6,2021-01-02,,Toronto Raptors,
New Orleans Pelicans,2020,7,2021-01-04,,Indiana Pacers,OT
New Orleans Pelicans,2020,8,2021-01-06,,Oklahoma City Thunder,
New Orleans Pelicans,2020,9,2021-01-08,,Charlotte Hornets,
New Orleans Pelicans,2020,10,2021-01-13,@,Los Angeles Clippers,
New Orleans Pelicans,2020,11,2021-01-15,@,Los Angeles Lakers,
New Orleans Pelicans,2020,12,2021-01-17,@,Sacramento Kings,
New Orleans Pelicans,2020,13,2021-01-19,@,Utah Jazz,
New Orleans Pelicans,2020,14,2021-01-21,@,Utah Jazz,
New Orleans Pelicans,2020,15,2021-01-23,@,Minnesota Timberwolves,
New Orleans Pelicans,2020,16,2021-01-27,,Washington Wizards,
New Orleans Pelicans,2020,17,2021-01-29,,Milwaukee Bucks,
New Orleans Pelicans,2020,18,2021-01-30,,Houston Rockets,
New Orleans Pelicans,2020,19,2021-02-01,,Sacramento Kings,
New Orleans Pelicans,2020,20,2021-02-03,,Phoenix Suns,
New Orleans Pelicans,2020,21,2021-02-05,@,Indiana Pacers,
New Orleans Pelicans,2020,22,2021-02-06,,Memphis Grizzlies,
New Orleans Pelicans,2020,23,2021-02-09,,Houston Rockets,
New Orleans Pelicans,2020,24,2021-02-10,@,Chicago Bulls,
New Orleans Pelicans,2020,25,2021-02-12,@,Dallas Mavericks,
New Orleans Pelicans,2020,26,2021-02-14,@,Detroit Pistons,
New Orleans Pelicans,2020,27,2021-02-16,@,Memphis Grizzlies,
New Orleans Pelicans,2020,28,2021-02-17,,Portland Trail Blazers,
New Orleans Pelicans,2020,29,2021-02-19,,Phoenix Suns,
New Orleans Pelicans,2020,30,2021-02-21,,Boston Celtics,OT
New Orleans Pelicans,2020,31,2021-02-24,,Detroit Pistons,
New Orleans Pelicans,2020,32,2021-02-25,@,Milwaukee Bucks,
New Orleans Pelicans,2020,33,2021-02-27,@,San Antonio Spurs,
New Orleans Pelicans,2020,34,2021-03-01,,Utah Jazz,
New Orleans Pelicans,2020,35,2021-03-03,,Chicago Bulls,
New Orleans Pelicans,2020,36,2021-03-04,,Miami Heat,
New Orleans Pelicans,2020,37,2021-03-11,,Minnesota Timberwolves,
New Orleans Pelicans,2020,38,2021-03-12,,Cleveland Cavaliers,
New Orleans Pelicans,2020,39,2021-03-14,,Los Angeles Clippers,
New Orleans Pelicans,2020,40,2021-03-16,@,Portland Trail Blazers,
New Orleans Pelicans,2020,41,2021-03-18,@,Portland Trail Blazers,
New Orleans Pelicans,2020,42,2021-03-21,@,Denver Nuggets,
New Orleans Pelicans,2020,43,2021-03-23,,Los Angeles Lakers,
New Orleans Pelicans,2020,44,2021-03-26,,Denver Nuggets,
New Orleans Pelicans,2020,45,2021-03-27,,Dallas Mavericks,
New Orleans Pelicans,2020,46,2021-03-29,@,Boston Celtics,
New Orleans Pelicans,2020,47,2021-04-01,,Orlando Magic,OT
New Orleans Pelicans,2020,48,2021-04-02,,Atlanta Hawks,
New Orleans Pelicans,2020,49,2021-04-04,@,Houston Rockets,
New Orleans Pelicans,2020,50,2021-04-06,@,Atlanta Hawks,
New Orleans Pelicans,2020,51,2021-04-07,@,Brooklyn Nets,
New Orleans Pelicans,2020,52,2021-04-09,,Philadelphia 76ers,
New Orleans Pelicans,2020,53,2021-04-11,@,Cleveland Cavaliers,
